Name,Disc. Date,R.A.,Dec.,Total Epochs,Epochs Pre-SN,Epochs Post-SN,First Epoch,Last Epoch,Next Epoch
SN2007py,2007-11-04,3h29m31.51s,0d31m00.6s,7,2,5,1440,754,54
SN2007pz,2007-11-04,3h30m25.176s,1d00m33.984s,12,8,4,1440,395,54
SN2007qa,2007-11-05,1h52m34.14s,1d14m39.02s,34,6,28,1126,1130,1
SN2007qd,2007-10-31,2h09m33.552s,-1d00m02.232s,10,6,4,1476,357,353
SN2007qe,2007-11-13,23h54m12.98s,27d24m33s,6,4,2,382,295,296
SN2007qf,2007-10-21,22h15m02.88s,-0d20m30.23s,93,4,89,391,1073,304
SN2007qg,2007-10-23,1h32m01.97s,-0d25m47s,8,6,2,1122,354,355
SN2007qh,2007-10-29,0h39m30.86s,1d01m27.6s,6,4,2,1094,318,318
SN2007qi,2007-10-30,23h16m28.8s,-0d05m56.1s,23,4,19,1527,726,298
SN2007qj,2007-10-31,20h49m40.08s,0d28m06.65s,10,9,1,1535,307,307
SN2007qk,2007-10-31,21h03m14.16s,0d27m26.464s,23,13,10,1528,632,284
SN2007ql,2007-10-31,21h29m43.66s,0d26m40.6s,556,321,235,1532,1052,256
SN2007qo,2007-11-01,1h43m01.58s,-0d56m42.7s,8,6,2,1477,345,346
SN2007qr,2007-11-04,2h52m29.23s,-1d08m22.2s,9,2,7,16,1448,382
SN2007qs,2007-11-04,3h11m46.03s,0d05m30.9s,17,2,15,1440,414,26
SN2007qt,2007-11-04,3h29m25.416s,-0d38m46.7484s,11,2,9,328,755,52
SN2007qu,2007-11-04,22h32m32.82s,0d51m32.7s,2,1,1,1166,1438,1438
SN2007qy,2007-11-05,1h55m15.28s,0d38m35.2s,14,4,10,1126,1127,337
SN2007qz,2007-11-05,21h00m02.77s,0d49m39.3s,20,13,7,1533,620,290
SN2007ra,2007-11-12,23h34m24s,-0d53m25.2s,31,16,15,1490,693,353
SN2007rd,2007-10-30,20h47m01.094s,-0d05m57.59s,15,7,8,1534,978,266
SN2007re,2007-10-30,21h17m35.04s,-0d31m26.28s,11,4,7,409,682,315
SN2007rf,2007-10-30,21h55m30.96s,0d48m54.3s,12,8,4,433,309,296
SN2007rg,2007-10-31,20h51m20.27s,1d01m08s,12,6,6,450,628,294
SN2007rh,2007-10-31,21h41m03.75s,0d08m32.8s,22,14,8,442,295,268
SN2007ri,2007-11-02,1h06m52.28s,1d09m14.2s,25,12,13,1131,1061,334
SN2007rj,2007-11-02,1h53m58.86s,-0d05m33.6s,18,4,14,1124,1133,353
SN2007rk,2007-11-02,3h42m17.376s,1d03m44.17s,4,2,2,1432,399,399
SN2007rl,2007-11-04,2h21m33.07s,-0d22m29.7s,8,2,6,16,355,4
SN2007rm,2007-11-04,2h21m45.096s,0d51m52.07s,10,2,8,1441,380,355
SN2007rn,2007-11-04,23h58m01.4s,-0d44m15.2s,12,10,2,376,6,7
SN2007ro,2007-11-05,1h44m28.97s,0d13m47s,6,4,2,368,342,343
SN2007rp,2007-11-05,22h13m43.68s,0d23m46.69s,10,4,6,1185,323,289
SN2007rv,2007-11-07,1h49m52.86s,-27d28m04.1s,6,4,2,366,324,325
SN2007sb,2007-10-11,0h41m23.69s,0d24m42.4s,10,6,4,32,336,17
SN2007sc,2007-11-11,2h15m11.88s,0d32m09.258s,12,4,8,18,374,348
SN2007se,2007-11-12,22h12m37.2s,0d47m49.37s,52,9,43,1192,1014,282
SN2007sf,2007-11-12,22h48m59.1s,1d12m21.9s,8,6,2,1187,331,332
SN2007sg,2007-11-12,23h19m26.09s,-0d54m05.9s,12,4,8,405,357,306
SN2007sl,2007-11-17,21h13m42.82s,-0d50m16s,23,4,19,427,1362,267
SN2007sm,2007-11-27,21h22m50.57s,0d25m17.9s,8,4,4,123,1346,269
SN2007sn,2007-11-27,22h14m04.42s,-0d12m47.5s,51,4,47,428,1036,267
SN2007sr,2007-12-18,12h01m52.8s,-18d58m21.7s,6,5,1,1394,1512,1513
SN2007ta,2007-10-04,1h13m15.811s,-0d01m31.46s,15,4,11,1458,1450,355
SN2007tb,2007-10-04,1h14m41.25s,0d46m51.8s,26,8,18,1102,1450,25
SN2007tc,2007-10-04,1h14m46.89s,0d17m06.6s,10,2,8,12,1450,25
SN2007td,2007-10-04,2h04m26.9s,-3d44m18.9s,15,4,11,1412,1163,29
SN2007tf,2007-10-06,1h09m59.35s,-0d01m06.9s,14,2,12,1460,1130,2
SN2007tl,2007-10-10,1h11m04.91s,-0d15m43.3s,15,4,11,1464,1126,22
SN2007tm,2007-10-10,2h06m04.73s,-3d32m29.3s,15,4,11,1418,1157,23
SN2007tq,2007-10-16,2h29m23.34s,-7d52m27.7s,19,2,17,330,1152,362
SN2007tr,2007-10-18,1h10m48.01s,0d13m36.7s,11,4,7,1472,1117,4
SN2007ts,2007-11-05,1h07m58.15s,0d27m48.9s,10,4,6,1490,1058,331
SN2007tt,2007-11-05,1h11m20.516s,-0d12m19.41s,16,6,10,1490,1100,323
SN2007tv,2007-11-05,2h05m13.33s,-5d01m42.5s,64,2,62,1123,1107,708
SN2007tw,2007-11-05,2h05m32.97s,-5d02m46.6s,64,2,62,1123,1107,708
SN2007tx,2007-11-05,2h28m33.31s,-8d35m25.7s,12,2,10,16,1122,2
SN2007ty,2007-11-05,2h28m34.38s,-8d23m49.5s,22,4,18,350,1131,2
SN2007tz,2007-11-05,2h30m07.15s,-8d43m09.3s,14,2,12,16,1122,2
SN2007ua,2007-11-07,1h10m31.939s,0d35m49.58s,8,3,5,1492,1097,1055
SN2007ub,2007-11-07,2h07m24.14s,-3d51m55.2s,16,2,14,353,1129,1123
SN2007uc,2007-11-07,2h10m15.53s,-4d04m06.5s,14,4,10,1446,1126,707
SN2007ud,2007-11-07,2h30m13.15s,-9d15m39.4s,13,6,7,1111,1120,1081
SN2007uf,2007-11-11,2h06m30.88s,-4d09m55s,44,1,43,1450,1125,702
SN2007ug,2007-11-11,2h09m36.85s,-4d51m52.2s,33,1,32,13,1101,702
SN2007uh,2007-11-13,2h06m05.2s,-4d01m37.5s,12,3,9,1452,1123,700
SN2007ui,2007-11-13,2h34m57.12s,-8d04m00.2s,9,4,5,1449,1123,1075
SN2007uj,2007-11-15,2h33m19.03s,-8d32m30.2s,13,4,9,1119,1121,1072
SN2007uk,2007-12-01,1h10m55s,-0d22m53.2s,12,6,6,1516,1074,297
SN2007ul,2007-12-01,2h07m16.53s,-4d42m23.2s,64,1,63,1470,1081,682
SN2007um,2007-12-03,1h12m29.21s,0d17m01.2s,8,3,5,1518,1390,1029
SN2007un,2007-12-03,1h14m22.73s,1d07m45.6s,23,10,13,1162,1030,296
SN2007uo,2007-12-03,1h15m11.99s,-0d02m08.4s,24,14,10,72,1390,296
SN2007up,2007-12-03,2h09m56.07s,-4d28m57.4s,31,1,30,35,1079,680
SN2007uq,2007-12-07,2h04m21.31s,-3d54m10.9s,12,3,9,1476,1099,676
SN2007ur,2007-12-07,2h08m41.59s,-3d34m10.5s,10,3,7,1476,1096,677
SN2007us,2007-12-07,2h27m54.87s,-8d00m55.2s,12,2,10,382,1100,310
SN2007ut,2007-12-07,2h30m23.64s,-9d12m20s,17,4,13,48,1090,309
SN2007uu,2007-12-09,1h14m01.02s,0d53m47.5s,27,14,13,1168,1024,290
SN2007uv,2007-12-12,1h14m43.18s,0d54m27.7s,24,14,10,1171,321,287
SN2007uw,2007-12-12,2h30m09.8s,-7d40m49.1s,11,2,9,387,1092,305
SN2007ux,2007-12-23,10h09m19.98s,14d59m32.8s,5,1,4,661,1138,1137
SN2008J,2008-01-15,2h34m24.2s,-10d50m38.5s,3,2,1,87,1040,1040
SN2008ab,2008-01-30,11h34m45.92s,53d57m50.8s,3,2,1,1424,726,727
SN2008ac,2008-01-30,11h53m45.18s,48d25m21.5s,3,2,1,1408,1135,1136
SN2008ae,2008-02-09,9h56m03.2s,10d29m58.8s,4,2,2,1063,1085,1086
SN2008af,2008-02-09,14h59m28.5s,16d39m12.3s,3,1,2,253,1206,1192
SN2008ah,2008-02-11,10h51m48.45s,3d46m35.7s,9,2,7,680,743,372
SN2008bg,2008-03-05,12h51m11.89s,26d17m40.2s,17,13,4,1423,51,52
SN2008bi,2008-03-22,8h35m53.39s,0d42m23.1s,5,3,2,1503,306,306
SN2008ca,2008-03-10,12h29m01.29s,12d22m18s,185,179,6,1459,413,412
SN2008cj,2008-05-10,12h31m50.71s,14d01m13.6s,3,1,2,389,691,690
SN2008cl,2008-05-16,16h11m04.35s,52d27m08s,29,28,1,1464,804,804
SN2008cr,2008-04-02,11h43m34.44s,46d22m03.6s,2,1,1,1469,1061,1061
SN2008dh,2008-06-08,0h35m11.32s,23d15m15.1s,3,2,1,1705,1246,1246
SN2008dm,2008-06-03,11h43m23.16s,46d04m58.8s,3,1,2,1531,1015,999
SN2008dr,2008-06-28,22h10m51.67s,2d06m29.6s,5,2,3,643,448,441
SN2008ds,2008-06-28,0h29m50.83s,31d23m33.9s,3,1,2,599,1231,1222
SN2008ee,2008-07-16,0h56m32.96s,-1d46m16s,10,2,8,1746,76,66
SN2008fj,2008-09-01,17h12m49.86s,42d48m51.8s,7,4,3,766,342,266
SN2008gs,2008-09-21,1h27m05.78s,3d13m05.7s,2,1,1,325,1132,1133
SN2008hd,2008-09-24,23h54m07.84s,-10d15m43.4s,31,23,8,1836,406,383
SN2008hr,2008-11-23,9h18m52.44s,18d57m20.4s,3,2,1,1006,474,475
SN2008hv,2008-12-02,9h07m34.06s,3d23m32.1s,16,8,8,1784,55,37
SN2008hz,2008-11-26,0h43m18.62s,42d10m14.2s,81,20,61,1908,1077,268
SN2008id,2008-11-03,2h27m46.8s,-4d34m47.1s,121,96,25,1833,739,19
SN2008iq,2008-12-30,10h39m26.86s,5d05m24.2s,4,2,2,1007,45,46
SN2008ir,2008-11-27,8h16m12.44s,-7d21m32.3s,10,1,9,1780,422,392
SN2008s1,2008-05-16,13h29m12.84s,11d16m20.5s,5,3,2,1106,349,350
SN2008s5,2008-09-09,22h01m49.07s,13d03m19.1s,4,2,2,729,338,303
SN2009L,2009-01-13,12h58m48.1s,27d40m25.6s,92,8,84,1714,474,83
SN2009an,2009-02-27,12h22m47.4s,65d51m04s,2,1,1,785,331,331
SN2009as,2009-03-08,14h47m26.64s,-30d39m34.5s,3,1,2,639,822,822
SN2009cb,2009-03-19,12h59m15.85s,27d16m41.3s,79,74,5,1801,375,45
SN2009cj,2009-03-21,9h45m30.44s,6d32m23.3s,7,6,1,1469,318,319
SN2009cn,2009-03-21,11h03m06.64s,50d09m36.3s,3,1,2,768,348,312
SN2009cp,2009-03-25,9h15m12.73s,19d05m46.3s,4,3,1,1524,351,352
SN2009cs,2009-03-25,14h15m19.36s,16d25m14s,3,1,2,676,780,779
SN2009cu,2009-03-26,13h29m12.64s,46d43m27.5s,22,20,2,2106,809,803
SN2009cx,2009-03-28,12h24m39.2s,8d55m59.2s,20,10,10,1823,41,31
SN2009cz,2009-04-06,9h15m00.02s,29d44m07.1s,13,3,10,1172,696,691
SN2009db,2009-03-19,14h21m54.63s,26d01m02s,11,2,9,710,86,49
SN2009dg,2009-03-03,11h33m44.93s,14d34m47.9s,4,3,1,739,11,11
SN2009dk,2009-04-01,11h30m23.64s,2d14m35.2s,4,2,2,1109,722,722
SN2009dl,2009-04-15,12h08m07.21s,-31d59m25.3s,3,1,2,738,1022,753
SN2009du,2009-04-17,13h39m46.36s,-21d27m19.1s,3,2,1,1793,764,765
SN2009eh,2009-04-03,15h20m38.08s,7d39m32.5s,5,3,2,716,775,775
SN2009eu,2009-05-21,16h28m41.13s,39d33m12.5s,7,5,2,1831,0,1
SN2009ey,2009-05-15,14h09m16.68s,53d06m12.8s,19,4,15,10,668,37
SN2009ez,2009-05-15,13h12m54.49s,43d28m35.9s,4,2,2,1868,672,672
SN2009fc,2009-05-17,15h27m48.59s,41d35m34.1s,3,2,1,1802,23,23
SN2009fh,2009-05-20,15h44m38.77s,45d47m51.2s,3,2,1,772,801,801
SN2009fj,2009-05-27,12h06m22.97s,-44d27m34.3s,3,2,1,849,981,982
SN2009fk,2009-05-29,22h44m23.9s,-0d09m42s,6,4,2,989,800,122
SN2009fl,2009-05-30,16h25m10.1s,40d53m20.8s,5,3,2,1841,4,5
SN2009gb,2009-06-09,14h47m25.83s,-30d39m02.5s,3,1,2,732,729,729
SN2009gf,2009-06-15,14h15m37.11s,14d16m48.6s,3,2,1,1481,0,1
SN2009hn,2009-07-24,2h32m00.31s,1d14m53.5s,10,9,1,644,849,850
SN2009iv,2009-08-21,2h58m14.21s,5d58m19s,4,2,2,672,63,63
SN2009iy,2009-09-15,13h30m10.54s,80d30m26.8s,4,3,1,2114,790,790
SN2009ko,2009-10-28,8h01m58.38s,15d03m34.7s,4,2,2,1360,61,58
SN2009ks,2009-09-09,22h15m48s,1d11m05.39s,50,26,24,2187,702,1
SN2009kt,2009-09-15,2h28m28.368s,-4d04m44.08s,52,4,48,1030,426,42
SN2009ku,2009-09-22,3h29m53.232s,-28d05m12.12s,56,28,28,2143,442,42
SN2009kv,2009-09-30,2h21m06.6s,-5d01m23.84s,92,65,27,1801,408,27
SN2009kw,2009-09-30,3h38m23.4s,-28d15m11.88s,50,30,20,1388,430,37
SN2009kx,2009-09-30,2h21m13.752s,-3d54m35.82s,28,3,25,1051,408,29
SN2009ky,2009-09-30,3h34m28.8s,-27d54m30.24s,257,113,144,2151,434,34
SN2009kz,2009-09-30,2h22m40.08s,-4d01m38.32s,34,12,22,1440,408,27
SN2009me,2009-12-03,12h09m39.86s,43d40m30s,5,3,2,1737,499,469
SN2009ml,2009-10-14,23h53m33.47s,-10d09m49.9s,31,24,7,2221,21,0
SN2009ms,2009-11-18,10h39m55.4s,39d48m10.9s,3,2,1,2121,72,73
SN2009mt,2009-11-25,4h02m57.68s,17d56m26.7s,5,3,2,1462,748,392
SN2009ni,2009-12-16,8h44m41.49s,-6d19m35.3s,3,2,1,1391,26,26
SN2010ai,2010-03-08,12h59m24s,27d59m47.5s,49,38,11,1068,55,20
SN2010ar,2010-02-13,10h03m26.078s,1d01m45.91s,45,26,19,2151,368,2
SN2010bb,2010-01-16,10h44m38.225s,57d48m40.04s,25,24,1,2182,5,5
SN2010bu,2010-04-09,15h42m58.38s,2d16m52.6s,3,1,2,1068,395,394
SN2010dl,2010-05-24,21h35m00.97s,-0d30m47.8s,133,120,13,2468,116,70
SN2010ex,2010-07-01,23h00m10.81s,26d05m56.2s,3,2,1,2453,459,460
SN2010fa,2010-05-13,14h13m01.87s,54d27m46.6s,18,16,2,373,305,304
SN2010fb,2010-05-31,16h08m18.409s,54d54m29.34s,45,36,9,2209,375,17
SN2010fc,2010-05-31,16h14m28.674s,54d43m32.92s,60,45,15,2526,375,17
SN2010fd,2010-06-01,14h07m14.923s,53d59m51.4s,19,17,2,2538,286,285
SN2010fe,2010-06-01,16h08m52.639s,55d00m17.32s,45,36,9,2210,374,16
SN2010fh,2010-06-06,14h17m18.567s,53d58m41.96s,20,18,2,397,281,280
SN2010fn,2010-06-06,16h18m15.872s,55d23m04.95s,44,33,11,2215,369,12
SN2010fs,2010-06-15,14h14m03.34s,53d21m43.87s,18,16,2,406,272,271
SN2010kn,2010-12-02,11h50m17.04s,43d57m47s,9,8,1,2443,91,92
SN2011H,2011-01-04,2h23m06.02s,43d02m32.4s,7,6,1,1878,317,318
SN2011ad,2011-02-11,11h45m59.58s,46d46m50.5s,2,1,1,2514,16,16
SN2011cx,2011-05-02,12h14m22.16s,33d55m09.5s,4,3,1,2156,37,38
SN2011dp,2011-06-02,1h45m24.77s,-3d49m35.3s,2,1,1,2760,185,185
SN2011fw,2011-09-23,3h20m54.24s,37d52m05.3s,3,2,1,2142,94,95
SNF20080322-001,2008-03-22,16h14m48.956s,43d53m29.42s,5,4,1,1407,1226,1226
SNF20080322-003,2008-03-22,17h04m21.445s,36d15m29.83s,4,2,2,299,1227,1210
SNF20080522-000,2008-05-22,13h36m47.61s,5d08m32.6s,2,1,1,1497,1056,1056
SNF20080623-007,2008-06-23,23h53m42.06s,31d52m41.5s,4,2,2,604,1231,1204
SNF20080626-002,2008-06-26,22h45m02.49s,8d56m39s,3,2,1,1415,1198,1198
SNF20080707-012,2008-07-07,22h42m40.96s,22d15m20.9s,11,4,7,654,453,10
SNF20080717-000,2008-07-17,0h06m54.28s,24d59m52.5s,13,11,2,1738,437,405
SNF20080725-003,2008-07-25,0h34m51.11s,-5d54m03.1s,2,1,1,617,1190,1190
SNF20080821-000,2008-08-21,20h24m19.93s,6d10m28.3s,3,2,1,1511,1094,1094
SNF20080906-009,2008-09-06,22h10m24.9s,4d25m53.5s,4,3,1,1488,380,380
SNF20080918-000,2008-09-18,23h33m18.98s,25d12m50.8s,5,4,1,1494,1116,1116
SNF20080918-002,2008-09-18,22h41m48.12s,17d37m38.9s,5,4,1,1816,1108,1109
SNF20080919-000,2008-09-19,0h03m34.48s,24d13m04.4s,7,6,1,1802,342,343
SNF20080919-002,2008-09-19,2h25m21.21s,-8d38m59.4s,7,5,2,1428,1137,1121
SNF20080926-009,2008-09-26,22h08m22.38s,-10d58m21s,5,3,2,1857,1111,728
SNLS-03D1co,2003-11-21,2h26m16.259s,-4d56m06.18s,294,22,272,24,2548,0
SNLS-03D1dt,2003-11-28,2h26m31.192s,-4d03m08.43s,345,104,241,31,2541,12
SNLS-03D1ew,2003-12-20,2h24m14.111s,-4d39m57.07s,273,32,241,10,2519,0
SNLS-03D1fb,2003-12-18,2h27m12.875s,-4d07m16.44s,150,94,56,51,2521,1
SNLS-03D1fc,2003-12-23,2h25m43.596s,-4d08m38.61s,361,156,205,56,2516,359
SNLS-03D1fl,2003-12-20,2h25m58.298s,-4d07m44.03s,151,55,96,38,1798,0
SNLS-03D1fq,2003-12-23,2h26m55.664s,-4d18m07.98s,302,146,156,56,2516,359
SNLS-03D1gt,2004-01-19,2h24m56.01s,-4d07m36.81s,308,139,169,82,2489,332
SNLS-03D4cx,2003-09-04,22h14m33.754s,-17d35m15.04s,211,20,191,4,2209,1
SNLS-03D4cy,2003-09-25,22h13m40.415s,-17d40m53.91s,211,46,165,25,2188,299
SNLS-03D4cz,2003-09-26,22h16m41.86s,-17d55m34.57s,199,46,153,26,2187,298
SNLS-03D4di,2003-09-05,22h14m10.239s,-17d30m23.82s,211,20,191,5,2208,0
SNLS-03D4dy,2003-09-28,22h14m50.526s,-17d57m23.32s,210,46,164,28,2185,296
SNLS-03D4gf,2003-11-24,22h14m22.932s,-17d44m02.52s,211,46,165,85,2128,239
SNLS-03D4gg,2003-11-25,22h16m40.19s,-18d09m52.05s,199,46,153,86,2127,238
SNLS-03D4gl,2003-11-21,22h14m44.174s,-17d31m44.09s,211,46,165,82,2131,242
SNLS-04D1ag,2004-01-17,2h24m41.097s,-4d17m19.5s,318,146,172,81,2491,334
SNLS-04D1aj,2004-01-18,2h25m53.96s,-4d59m40.6s,340,140,200,82,2523,302
SNLS-04D1ak,2004-01-22,2h27m33.355s,-4d19m38.78s,281,135,146,86,2486,329
SNLS-04D1dc,2004-08-10,2h26m18.4s,-4d18m42.5s,128,59,69,272,1564,128
SNLS-04D1de,2004-08-17,2h26m35.909s,-4d25m21.44s,304,146,158,294,2278,121
SNLS-04D1ff,2004-09-09,2h25m38.622s,-4d54m09.47s,296,140,156,317,2255,98
SNLS-04D1hd,2004-09-20,2h26m08.834s,-4d06m34.68s,346,156,190,328,2244,87
SNLS-04D1hx,2004-09-18,2h24m42.495s,-4d47m25.17s,153,40,113,311,2246,58
SNLS-04D1hy,2004-09-11,2h24m08.694s,-4d49m51.86s,254,46,208,276,2253,65
SNLS-04D1iv,2004-09-20,2h24m48.051s,-4d09m09.21s,246,78,168,327,2244,87
SNLS-04D1jd,2004-09-20,2h27m50.836s,-4d56m37.64s,118,92,26,328,2244,790
SNLS-04D1jg,2004-09-21,2h26m12.557s,-4d08m05.28s,200,92,108,329,2243,86
SNLS-04D1kj,2004-10-09,2h27m52.66s,-4d10m48.91s,122,94,28,347,2225,771
SNLS-04D1oh,2004-10-19,2h25m02.362s,-4d14m10.27s,314,146,168,357,2215,58
SNLS-04D1ow,2004-11-12,2h26m42.696s,-4d18m22.28s,304,146,158,381,2191,34
SNLS-04D1pc,2004-11-13,2h26m24.876s,-4d23m57.84s,126,59,67,367,1469,33
SNLS-04D1pd,2004-11-11,2h27m39.752s,-4d37m52.22s,135,96,39,380,2192,348
SNLS-04D1pg,2004-11-13,2h27m04.159s,-4d10m31.03s,302,146,156,382,2190,33
SNLS-04D1pp,2004-11-12,2h25m12.478s,-4d42m05.7s,315,146,169,381,2191,34
SNLS-04D1pu,2004-12-11,2h27m28.474s,-4d44m41.76s,137,96,41,410,2162,318
SNLS-04D1qd,2004-11-17,2h26m33.075s,-4d06m25.84s,344,156,188,386,2186,29
SNLS-04D1rh,2004-12-13,2h27m47.148s,-4d15m13.56s,122,94,28,412,2160,706
SNLS-04D1rx,2004-12-12,2h25m11.03s,-4d37m06.06s,306,146,160,411,2159,4
SNLS-04D1sa,2004-12-15,2h27m56.159s,-4d10m33.85s,122,94,28,414,2158,704
SNLS-04D1si,2004-12-15,2h24m48.796s,-4d34m08.22s,348,152,196,414,2158,1
SNLS-04D2bt,2004-03-18,9h59m32.74s,2d14m52.8s,269,167,102,36,2547,2
SNLS-04D2ca,2004-03-21,10h01m20.487s,2d20m21.68s,412,260,152,39,2556,0
SNLS-04D2cc,2004-03-22,9h58m44.692s,2d16m14.53s,308,186,122,40,2543,357
SNLS-04D2cf,2004-03-21,10h01m56.09s,1d52m46.12s,138,90,48,39,2556,0
SNLS-04D2cw,2004-03-19,10h01m22.779s,2d11m54.81s,509,331,178,37,2558,1
SNLS-04D2fp,2004-04-13,9h59m28.12s,2d19m15.65s,426,266,160,62,2521,335
SNLS-04D2fs,2004-04-13,10h00m22.086s,1d45m55.43s,281,184,97,62,2521,335
SNLS-04D2gb,2004-04-20,10h02m22.668s,1d53m38.98s,163,90,73,69,2526,328
SNLS-04D2gc,2004-04-21,10h01m39.265s,1d52m58.99s,280,179,101,70,2525,327
SNLS-04D2kr,2004-12-14,10h00m37.342s,1d42m42.94s,332,184,148,307,2276,90
SNLS-04D2mh,2005-01-08,9h59m45.888s,2d08m27.69s,519,353,166,332,2251,65
SNLS-04D2mj,2005-01-08,10h00m36.531s,2d34m37.44s,314,180,134,332,2230,386
SNLS-04D3bf,2004-02-17,14h17m45.067s,52d28m04.05s,230,18,212,242,2662,35
SNLS-04D3co,2004-04-20,14h17m49.979s,52d57m49s,250,22,228,305,2599,61
SNLS-04D3dd,2004-04-25,14h17m48.405s,52d28m14.44s,233,22,211,310,2594,56
SNLS-04D3df,2004-04-20,14h18m10.001s,52d16m39.67s,37,2,35,298,2519,323
SNLS-04D3ez,2004-04-21,14h19m07.834s,53d04m19.01s,265,22,243,306,2598,60
SNLS-04D3gt,2004-05-22,14h22m32.591s,52d38m48.92s,234,22,212,337,2567,29
SNLS-04D3gx,2004-05-20,14h20m13.668s,52d16m58s,240,22,218,335,2569,31
SNLS-04D3is,2004-05-23,14h16m51.968s,52d48m45.7s,230,22,208,338,2566,28
SNLS-04D3lu,2004-06-22,14h21m07.97s,52d58m29.25s,234,25,209,368,2536,1
SNLS-04D3mk,2004-06-18,14h19m25.764s,53d09m49.3s,249,22,227,364,2540,2
SNLS-04D3ml,2004-06-19,14h16m39.068s,53d05m35.71s,50,1,49,87,2459,264
SNLS-04D3nh,2004-06-22,14h22m26.708s,52d20m00.41s,41,3,38,90,2536,1
SNLS-04D3nr,2004-07-14,14h22m38.508s,52d38m55.27s,234,26,208,390,2514,237
SNLS-04D3oe,2004-07-10,14h19m39.384s,52d33m13.85s,254,26,228,386,2518,241
SNLS-04D4an,2004-07-10,22h15m57.101s,-17d41m43.81s,208,46,162,314,1899,10
SNLS-04D4bk,2004-07-10,22h15m07.704s,-18d03m36.99s,208,46,162,314,1899,10
SNLS-04D4bq,2004-07-14,22h14m49.424s,-17d49m39.34s,210,46,164,318,1895,6
SNLS-04D4dw,2004-07-18,22h16m44.674s,-17d50m02.66s,199,46,153,322,1891,2
SNLS-04D4fx,2004-08-10,22h16m38.136s,-18d03m58.88s,199,56,143,345,1868,358
SNLS-04D4hf,2004-08-19,22h16m57.9s,-17d41m13.29s,201,56,145,354,1859,349
SNLS-04D4hu,2004-09-17,22h15m36.208s,-17d50m20.04s,210,56,154,383,1830,320
SNLS-04D4ib,2004-09-19,22h16m41.713s,-18d06m18.32s,199,56,143,385,1828,318
SNLS-04D4ic,2004-09-11,22h14m21.854s,-17d56m36.55s,210,56,154,377,1836,326
SNLS-04D4ih,2004-10-06,22h17m17.025s,-17d40m38.58s,21,2,19,381,1416,301
SNLS-04D4ii,2004-09-14,22h15m55.632s,-17d39m26.92s,208,56,152,380,1833,323
SNLS-04D4im,2004-10-09,22h15m00.846s,-17d23m45.75s,112,28,84,405,1808,298
SNLS-05D1az,2005-09-03,2h25m12.506s,-4d36m08.41s,310,148,162,676,1896,42
SNLS-05D1by,2005-09-02,2h24m35.437s,-4d12m04.02s,222,54,168,632,1897,43
SNLS-05D1cb,2005-09-10,2h26m57.056s,-4d07m03.24s,306,152,154,683,1889,35
SNLS-05D1cc,2005-09-04,2h26m31.168s,-4d09m53.28s,306,150,156,677,1895,41
SNLS-05D1cl,2005-09-25,2h25m05.655s,-4d13m14.95s,314,148,166,698,1874,20
SNLS-05D1dn,2005-09-27,2h24m26.65s,-4d59m29.61s,67,16,51,656,1872,18
SNLS-05D1ee,2005-10-30,2h24m46.749s,-4d00m01.75s,260,112,148,706,1839,4
SNLS-05D1ej,2005-10-26,2h26m06.349s,-4d43m46.13s,188,104,84,729,1843,8
SNLS-05D1em,2005-11-04,2h24m05.522s,-4d56m23.66s,101,23,78,694,1834,14
SNLS-05D1eo,2005-10-26,2h25m23.141s,-4d38m33.61s,293,194,99,729,1841,8
SNLS-05D1hk,2005-11-29,2h24m39.176s,-4d38m03.31s,360,220,140,763,1809,323
SNLS-05D1hm,2005-11-28,2h27m46.19s,-4d43m02s,121,94,27,762,1810,356
SNLS-05D1if,2005-11-30,2h24m29.72s,-4d34m13s,354,217,137,764,1808,322
SNLS-05D1ix,2005-11-29,2h24m19.967s,-4d40m12.01s,284,126,158,720,1809,323
SNLS-05D1iy,2005-11-29,2h27m39.961s,-4d25m21.29s,234,156,78,763,1809,344
SNLS-05D1iz,2005-12-03,2h26m12.768s,-4d46m24.13s,316,190,126,767,1805,319
SNLS-05D1ju,2005-12-26,2h26m57.297s,-4d08m02.74s,302,196,106,790,1782,296
SNLS-05D1ke,2005-12-29,2h26m46.292s,-4d51m44.98s,297,190,107,793,1779,293
SNLS-05D1kl,2005-12-30,2h24m33.539s,-4d19m08.26s,181,114,67,793,1778,292
SNLS-05D2ab,2005-01-08,10h01m50.846s,2d06m22.79s,303,178,125,332,2263,65
SNLS-05D2ac,2005-01-06,9h58m59.235s,2d29m22.21s,314,184,130,330,2253,67
SNLS-05D2ah,2005-01-08,10h01m28.728s,1d51m45.83s,286,184,102,332,2263,65
SNLS-05D2ay,2005-01-14,10h01m08.319s,2d07m49.16s,516,356,160,338,2257,59
SNLS-05D2bt,2005-02-01,10h01m40.244s,2d33m58.18s,283,130,153,356,2206,362
SNLS-05D2bv,2005-02-01,10h02m16.999s,2d14m26.16s,279,178,101,356,2239,41
SNLS-05D2bw,2005-02-01,9h58m30.558s,2d32m11.05s,152,50,102,356,2548,41
SNLS-05D2by,2005-02-12,10h00m28.032s,2d31m17.54s,311,180,131,367,2195,351
SNLS-05D2cb,2005-02-12,9h59m24.581s,2d19m41.45s,419,265,154,367,2216,30
SNLS-05D2ci,2005-03-09,10h00m02.041s,2d12m57.07s,522,356,166,392,2191,5
