Name,NED Object,Redshift,Same Name?,Disc. Date,,With Redshift,Without Redshift
SN2005jo,SN 2005jo,--,FALSE,2005-10-26,,,2005-09-08
SN2005jp,SN 2005jp,--,FALSE,2005-10-28,,,2005-09-05
SN2005jr,SN 2005jr,--,FALSE,2005-10-30,,,2005-09-22
SN2005jw,SN 2005jw,--,FALSE,2005-10-25,,,2005-09-25
SN2005jy,SN 2005jy,--,FALSE,2005-10-20,,,2005-09-25
SN2005jz,SN 2005jz,--,FALSE,2005-10-11,,,2005-09-28
SN2005ka,SN 2005ka,--,FALSE,2005-10-20,,,2005-09-27
SN2005kg,SN 2005kg,--,FALSE,2005-11-17,,,2005-11-04
SN2005ko,SN 2005ko,--,FALSE,2005-10-28,,,2006-01-05
SN2005kp,SN 2005kp,--,FALSE,2005-11-01,,,2006-01-25
SN2005kq,SN 2005kq,--,FALSE,2005-11-02,,,2006-02-07
SN2005kt,SN 2005kt,--,FALSE,2005-11-07,,,2006-02-26
SN2005ku,SN 2005ku,--,FALSE,2005-11-10,,,2006-02-26
SN2005ky,SN 2005ky,--,FALSE,2005-11-29,,,2006-03-02
SN2005L,SN 2005L,--,FALSE,2005-01-15,,,2006-03-01
SN2005ld,SN 2005ld,--,FALSE,2005-11-02,,,2006-03-07
SN2005lg,SN 2005lg,--,FALSE,2005-11-03,,,2006-04-29
SN2005lh,SN 2005lh,--,FALSE,2005-11-04,,,2006-04-27
SN2005lj,SN 2005lj,--,FALSE,2005-11-07,,,2006-05-25
SN2005lm,SN 2005lm,--,FALSE,2005-11-10,,,2006-05-28
SN2005ln,SN 2005ln,--,FALSE,2005-11-20,,,2006-02-02
SN2005lo,SN 2005lo,--,FALSE,2005-11-24,,,2006-02-01
SN2005lp,SN 2005lp,--,FALSE,2005-11-24,,,2006-04-30
SN2005ml,SN 2005ml,--,FALSE,2005-11-14,,,2006-04-27
SN2005mm,SN 2005mm,--,FALSE,2005-11-20,,,2006-05-04
SN2005mn,SN 2005mn,--,FALSE,2005-11-23,,,2006-05-25
SN2005mo,SN 2005mo,--,FALSE,2005-11-23,,,2006-05-25
SN2005mp,SN 2005mp,--,FALSE,2005-11-24,,,2006-05-28
SN2005mq,SN 2005mq,--,FALSE,2005-11-27,,,2006-05-30
SN2005mr,SN 2005mr,--,FALSE,2005-12-13,,,2006-06-17
SN2005P,SN 2005P,--,FALSE,2005-01-21,,,2006-06-29
SN2006ac,SN 2006ac,--,FALSE,2006-02-09,,,2006-07-05
SN2006al,SN 2006al,--,FALSE,2006-02-19,,,2006-07-26
SN2006ap,SN 2006ap,--,FALSE,2006-03-02,,,2006-07-03
SN2006ax,SN 2006ax,--,FALSE,2006-03-20,,,2006-07-03
SN2006az,SN 2006az,--,FALSE,2006-03-23,,,2006-07-02
SN2006B,SN 2006B,--,FALSE,2006-01-08,,,2006-07-18
SN2006bm,SN 2006bm,--,FALSE,2006-04-05,,,2006-07-20
SN2006br,SN 2006br,--,FALSE,2006-04-25,,,2006-07-29
SN2006bu,SN 2006bu,--,FALSE,2006-04-27,,,2006-07-29
SN2006cc,SN 2006cc,--,FALSE,2006-05-06,,,2005-04-14
SN2006ch,SN 2006ch,--,FALSE,2006-05-09,,,2004-05-19
SN2006cj,SN 2006cj,--,FALSE,2006-05-17,,,
SN2006cm,SN 2006cm,--,FALSE,2006-05-24,,,
SN2006cz,SN 2006cz,--,FALSE,2006-06-14,,,
SN2006D,SN 2006D,--,FALSE,2006-01-11,,,
SN2006dd,SN 2006dd,--,FALSE,2006-06-19,,,
SN2006dm,SN 2006dm,--,FALSE,2006-07-03,,,
SN2006eb,SN 2006eb,--,FALSE,2006-07-22,,,
SN2006ef,SN 2006ef,--,FALSE,2006-08-18,,,
SN2006ej,SN 2006ej,--,FALSE,2006-08-23,,,
SN2006em,SN 2006em,--,FALSE,2006-08-25,,,
SN2006en,SN 2006en,--,FALSE,2006-08-26,,,
SN2006eq,SN 2006eq,--,FALSE,2006-08-26,,,
SN2006er,SN 2006er,--,FALSE,2006-08-26,,,
SN2006eu,SN 2006eu,--,FALSE,2006-09-03,,,
SN2006ew,SN 2006ew,--,FALSE,2006-08-27,,,
SN2006ex,SN 2006ex,--,FALSE,2006-08-27,,,
SN2006ey,SN 2006ey,--,FALSE,2006-08-27,,,
SN2006fb,SN 2006fb,--,FALSE,2006-08-27,,,
SN2006fd,SN 2006fd,--,FALSE,2006-08-27,,,
SN2006fe,SN 2006fe,--,FALSE,2006-08-27,,,
SN2006fi,SN 2006fi,--,FALSE,2006-08-28,,,
SN2006fk,SN 2006fk,--,FALSE,2006-09-11,,,
SN2006fm,SN 2006fm,--,FALSE,2006-09-15,,,
SN2006fn,SN 2006fn,--,FALSE,2006-09-15,,,
SN2006fr,SN 2006fr,--,FALSE,2006-08-27,,,
SN2006fs,SN 2006fs,--,FALSE,2006-08-27,,,
SN2006fv,SN 2006fv,--,FALSE,2006-09-11,,,
SN2006fx,SN 2006fx,--,FALSE,2006-09-11,,,
SN2006fy,SN 2006fy,--,FALSE,2006-09-11,,,
SN2006fz,SN 2006fz,--,FALSE,2006-09-12,,,
SN2006ga,SN 2006ga,--,FALSE,2006-09-12,,,
SN2006gb,SN 2006gb,--,FALSE,2006-09-15,,,
SN2006ge,SN 2006ge,--,FALSE,2006-08-28,,,
SN2006gf,SN 2006gf,--,FALSE,2006-09-11,,,
SN2006gg,SN 2006gg,--,FALSE,2006-09-12,,,
SN2006gh,SN 2006gh,--,FALSE,2006-09-12,,,
SN2006gl,SN 2006gl,--,FALSE,2006-08-28,,,
SN2006gm,SN 2006gm,--,FALSE,2006-08-28,,,
SN2006go,SN 2006go,--,FALSE,2006-09-12,,,
SN2006gu,SN 2006gu,--,FALSE,2006-08-27,,,
SN2006gv,SN 2006gv,--,FALSE,2006-09-11,,,
SN2006hb,SN 2006hb,--,FALSE,2006-09-27,,,
SN2006hd,SN 2006hd,--,FALSE,2006-09-11,,,
SN2006he,SN 2006he,--,FALSE,2006-09-11,,,
SN2006hf,SN 2006hf,--,FALSE,2006-09-11,,,
SN2006hi,SN 2006hi,--,FALSE,2006-09-17,,,
SN2006hj,SN 2006hj,--,FALSE,2006-09-18,,,
SN2006hk,SN 2006hk,--,FALSE,2006-09-18,,,
SN2006hl,SN 2006hl,--,FALSE,2006-09-18,,,
SN2006hn,SN 2006hn,--,FALSE,2006-09-28,,,
SN2006hq,SN 2006hq,--,FALSE,2006-09-16,,,
SN2006hr,SN 2006hr,--,FALSE,2006-09-17,,,
SN2006hs,SN 2006hs,--,FALSE,2006-09-17,,,
SN2006ht,SN 2006ht,--,FALSE,2006-09-20,,,
SN2006hu,SN 2006hu,--,FALSE,2006-09-18,,,
SN2006hw,SN 2006hw,--,FALSE,2006-09-22,,,
SN2006hx,SN 2006hx,--,FALSE,2006-09-28,,,
SN2006hy,SN 2006hy,--,FALSE,2006-09-15,,,
SN2006ib,SN 2006ib,--,FALSE,2006-09-22,,,
SN2006iy,SN 2006iy,--,FALSE,2006-09-20,,,
SN2006iz,SN 2006iz,--,FALSE,2006-09-30,,,
SN2006ja,SN 2006ja,--,FALSE,2006-09-30,,,
SN2006jg,SN 2006jg,--,FALSE,2006-09-17,,,
SN2006jh,SN 2006jh,--,FALSE,2006-09-19,,,
SN2006jj,SN 2006jj,--,FALSE,2006-09-27,,,
SN2006jm,SN 2006jm,--,FALSE,2006-09-29,,,
SN2006jq,SN 2006jq,--,FALSE,2006-10-01,,,
SN2006jr,SN 2006jr,--,FALSE,2006-10-01,,,
SN2006jt,SN 2006jt,--,FALSE,2006-10-02,,,
SN2006ju,SN 2006ju,--,FALSE,2006-10-02,,,
SN2006jv,SN 2006jv,--,FALSE,2006-10-03,,,
SN2006jw,SN 2006jw,--,FALSE,2006-10-03,,,
SN2006jx,SN 2006jx,--,FALSE,2006-10-03,,,
SN2006jy,SN 2006jy,--,FALSE,2006-10-04,,,
SN2006jz,SN 2006jz,--,FALSE,2006-10-11,,,
SN2006ka,SN 2006ka,--,FALSE,2006-10-11,,,
SN2006kd,SN 2006kd,--,FALSE,2006-10-13,,,
SN2006ke,SN 2006ke,--,FALSE,2006-10-19,,,
SN2006kj,SN 2006kj,--,FALSE,2006-09-27,,,
SN2006kk,SN 2006kk,--,FALSE,2006-09-28,,,
SN2006kl,SN 2006kl,--,FALSE,2006-09-28,,,
SN2006km,SN 2006km,--,FALSE,2006-09-29,,,
SN2006kp,SN 2006kp,--,FALSE,2006-10-01,,,
SN2006kr,SN 2006kr,--,FALSE,2006-10-11,,,
SN2006ku,SN 2006ku,--,FALSE,2006-10-13,,,
SN2006kw,SN 2006kw,--,FALSE,2006-10-16,,,
SN2006kx,SN 2006kx,--,FALSE,2006-10-16,,,
SN2006la,SN 2006la,--,FALSE,2006-10-17,,,
SN2006lj,SN 2006lj,--,FALSE,2006-09-27,,,
SN2006lk,SN 2006lk,--,FALSE,2006-10-03,,,
SN2006ll,SN 2006ll,--,FALSE,2006-10-11,,,
SN2006lm,SN 2006lm,--,FALSE,2006-10-11,,,
SN2006lo,SN 2006lo,--,FALSE,2006-10-12,,,
SN2006lp,SN 2006lp,--,FALSE,2006-10-13,,,
SN2006lw,SN 2006lw,--,FALSE,2006-09-16,,,
SN2006lx,SN 2006lx,--,FALSE,2006-09-16,,,
SN2006ly,SN 2006ly,--,FALSE,2006-09-16,,,
SN2006mb,SN 2006mb,--,FALSE,2006-10-13,,,
SN2006mc,SN 2006mc,--,FALSE,2006-10-13,,,
SN2006md,SN 2006md,--,FALSE,2006-10-15,,,
SN2006me,SN 2006me,--,FALSE,2006-10-15,,,
SN2006mf,SN 2006mf,--,FALSE,2006-10-15,,,
SN2006mg,SN 2006mg,--,FALSE,2006-10-15,,,
SN2006mi,SN 2006mi,--,FALSE,2006-10-19,,,
SN2006mj,SN 2006mj,--,FALSE,2006-10-19,,,
SN2006mk,SN 2006mk,--,FALSE,2006-10-19,,,
SN2006ml,SN 2006ml,--,FALSE,2006-10-21,,,
SN2006mm,SN 2006mm,--,FALSE,2006-10-21,,,
SN2006mn,SN 2006mn,--,FALSE,2006-10-23,,,
SN2006mt,SN 2006mt,--,FALSE,2006-10-16,,,
SN2006mv,SN 2006mv,--,FALSE,2006-10-20,,,
SN2006mz,SN 2006mz,--,FALSE,2006-10-17,,,
SN2006na,SN 2006na,--,FALSE,2006-10-21,,,
SN2006nb,SN 2006nb,--,FALSE,2006-10-22,,,
SN2006nc,SN 2006nc,--,FALSE,2006-10-27,,,
SN2006nd,SN 2006nd,--,FALSE,2006-10-28,,,
SN2006ne,SN 2006ne,--,FALSE,2006-11-08,,,
SN2006nf,SN 2006nf,--,FALSE,2006-10-17,,,
SN2006ni,SN 2006ni,--,FALSE,2006-10-21,,,
SN2006nk,SN 2006nk,--,FALSE,2006-10-27,,,
SN2006nl,SN 2006nl,--,FALSE,2006-10-28,,,
SN2006nn,SN 2006nn,--,FALSE,2006-10-29,,,
SN2006no,SN 2006no,--,FALSE,2006-10-29,,,
SN2006np,SN 2006np,--,FALSE,2006-11-10,,,
SN2006nt,SN 2006nt,--,FALSE,2006-10-20,,,
SN2006nu,SN 2006nu,--,FALSE,2006-10-21,,,
SN2006nv,SN 2006nv,--,FALSE,2006-10-28,,,
SN2006nw,SN 2006nw,--,FALSE,2006-10-31,,,
SN2006nz,SN 2006nz,--,FALSE,2006-11-08,,,
SN2006ob,SN 2006ob,--,FALSE,2006-11-18,,,
SN2006oc,SN 2006oc,--,FALSE,2006-10-17,,,
SN2006oe,SN 2006oe,--,FALSE,2006-10-28,,,
SN2006oi,SN 2006oi,--,FALSE,2006-10-31,,,
SN2006oj,SN 2006oj,--,FALSE,2006-10-31,,,
SN2006ok,SN 2006ok,--,FALSE,2006-11-01,,,
SN2006ol,SN 2006ol,--,FALSE,2006-11-01,,,
SN2006om,SN 2006om,--,FALSE,2006-11-08,,,
SN2006op,SN 2006op,--,FALSE,2006-11-17,,,
SN2006oy,SN 2006oy,--,FALSE,2006-10-12,,,
SN2006pa,SN 2006pa,--,FALSE,2006-10-22,,,
SN2006pb,SN 2006pb,--,FALSE,2006-10-23,,,
SN2006pd,SN 2006pd,--,FALSE,2006-11-08,,,
SN2006pe,SN 2006pe,--,FALSE,2006-11-09,,,
SN2006pf,SN 2006pf,--,FALSE,2006-11-09,,,
SN2006pg,SN 2006pg,--,FALSE,2006-11-09,,,
SN2006pi,SN 2006pi,--,FALSE,2006-11-09,,,
SN2006pj,SN 2006pj,--,FALSE,2006-11-09,,,
SN2006pk,SN 2006pk,--,FALSE,2006-11-09,,,
SN2006pl,SN 2006pl,--,FALSE,2006-11-11,,,
SN2006pm,SN 2006pm,--,FALSE,2006-11-11,,,
SN2006pn,SN 2006pn,--,FALSE,2006-11-13,,,
SN2006pp,SN 2006pp,--,FALSE,2006-11-14,,,
SN2006pq,SN 2006pq,--,FALSE,2006-11-14,,,
SN2006ps,SN 2006ps,--,FALSE,2006-11-14,,,
SN2006pt,SN 2006pt,--,FALSE,2006-11-14,,,
SN2006pv,SN 2006pv,--,FALSE,2006-11-14,,,
SN2006pw,SN 2006pw,--,FALSE,2006-11-14,,,
SN2006px,SN 2006px,--,FALSE,2006-11-14,,,
SN2006py,SN 2006py,--,FALSE,2006-11-15,,,
SN2006qa,SN 2006qa,--,FALSE,2006-11-16,,,
SN2006qb,SN 2006qb,--,FALSE,2006-11-16,,,
SN2006qd,SN 2006qd,--,FALSE,2006-11-16,,,
SN2006qg,SN 2006qg,--,FALSE,2006-11-18,,,
SN2006qh,SN 2006qh,--,FALSE,2006-11-19,,,
SN2006qi,SN 2006qi,--,FALSE,2006-11-20,,,
SN2006ql,SN 2006ql,--,FALSE,2006-11-23,,,
SN2006qs,SN 2006qs,--,FALSE,2006-10-10,,,
SN2006qw,SN 2006qw,--,FALSE,2006-10-21,,,
SN2006R,SN 2006R,--,FALSE,2006-01-26,,,
SN2006rm,SN 2006rm,--,FALSE,2006-11-07,,,
SN2006ro,SN 2006ro,--,FALSE,2006-11-09,,,
SN2006rr,SN 2006rr,--,FALSE,2006-11-10,,,
SN2006rv,SN 2006rv,--,FALSE,2006-11-13,,,
SN2006sb,SN 2006sb,--,FALSE,2006-11-12,,,
SN2006sc,SN 2006sc,--,FALSE,2006-11-12,,,
SN2006sd,SN 2006sd,--,FALSE,2006-11-14,,,
SN2006se,SN 2006se,--,FALSE,2006-11-14,,,
SN2006sf,SN 2006sf,--,FALSE,2006-11-14,,,
SN2006sg,SN 2006sg,--,FALSE,2006-11-14,,,
SN2006sh,SN 2006sh,--,FALSE,2006-11-14,,,
SN2006si,SN 2006si,--,FALSE,2006-11-14,,,
SN2006sj,SN 2006sj,--,FALSE,2006-11-14,,,
SN2006sk,SN 2006sk,--,FALSE,2006-11-14,,,
SN2006sm,SN 2006sm,--,FALSE,2006-11-14,,,
SN2006so,SN 2006so,--,FALSE,2006-11-18,,,
SN2006sp,SN 2006sp,--,FALSE,2006-11-24,,,
SN2006sr,SN 2006sr,--,FALSE,2006-12-12,,,
SN2006su,SN 2006su,--,FALSE,2006-12-18,,,
SN2006sw,SN 2006sw,--,FALSE,2006-11-14,,,
SN2006sz,SN 2006sz,--,FALSE,2006-11-16,,,
SN2006ta,SN 2006ta,--,FALSE,2006-11-19,,,
SN2006tb,SN 2006tb,--,FALSE,2006-11-19,,,
SN2006tc,SN 2006tc,--,FALSE,2006-11-23,,,
SN2006te,SN 2006te,--,FALSE,2006-12-28,,,
SN2006tj,SN 2006tj,--,FALSE,2006-12-13,,,
SN2006tk,SN 2006tk,--,FALSE,2006-12-15,,,
SN2006tl,SN 2006tl,--,FALSE,2006-12-15,,,
SN2006tn,SN 2006tn,--,FALSE,2006-12-17,,,
SN2006tp,SN 2006tp,--,FALSE,2006-12-17,,,
SN2006tr,SN 2006tr,--,FALSE,2006-12-17,,,
SN2006ts,SN 2006ts,--,FALSE,2006-12-19,,,
SN2006tu,SN 2006tu,--,FALSE,2006-12-19,,,
SN2006tv,SN 2006tv,--,FALSE,2006-12-19,,,
SN2006tx,SN 2006tx,--,FALSE,2006-12-21,,,
SN2006ty,SN 2006ty,--,FALSE,2006-12-21,,,
SN2006ua,SN 2006ua,--,FALSE,2006-12-16,,,
SN2006ub,SN 2006ub,--,FALSE,2006-12-16,,,
SN2006X,SN 2006X,--,FALSE,2006-02-04,,,
SN2006Z,SN 2006Z,--,FALSE,2006-02-01,,,
SN2007ae,SN 2007ae,--,FALSE,2007-02-19,,,
SN2007af,SN 2007af,--,FALSE,2007-03-01,,,
SN2007ar,SN 2007ar,--,FALSE,2007-03-12,,,
SN2007au,SN 2007au,--,FALSE,2007-03-18,,,
SN2007ax,SN 2007ax,--,FALSE,2007-03-21,,,
SN2007bj,SN 2007bj,--,FALSE,2007-04-18,,,
SN2007cv,SN 2007cv,--,FALSE,2007-06-29,,,
SN2007da,SN 2007da,--,FALSE,2007-04-04,,,
SN2007dd,SN 2007dd,--,FALSE,2007-04-04,,,
SN2007de,SN 2007de,--,FALSE,2007-04-04,,,
SN2007dh,SN 2007dh,--,FALSE,2007-04-18,,,
SN2007di,SN 2007di,--,FALSE,2007-04-18,,,
SN2007dj,SN 2007dj,--,FALSE,2007-04-19,,,
SN2007do,SN 2007do,--,FALSE,2007-04-27,,,
SN2007dr,SN 2007dr,--,FALSE,2007-04-27,,,
SN2007dt,SN 2007dt,--,FALSE,2007-04-30,,,
SN2007du,SN 2007du,--,FALSE,2007-05-04,,,
SN2007dx,SN 2007dx,--,FALSE,2007-05-09,,,
SN2007E,SN 2007E,--,FALSE,2007-01-10,,,
SN2007ec,SN 2007ec,--,FALSE,2007-05-24,,,
SN2007fd,SN 2007fd,--,FALSE,2007-06-30,,,
SN2007fr,SN 2007fr,--,FALSE,2007-07-14,,,
SN2007fu,SN 2007fu,--,FALSE,2007-07-13,,,
SN2007gi,SN 2007gi,--,FALSE,2007-07-31,,,
SN2007gt,SN 2007gt,--,FALSE,2007-08-16,,,
SN2007hb,SN 2007hb,--,FALSE,2007-08-24,,,
SN2007hq,SN 2007hq,--,FALSE,2007-09-01,,,
SN2007hx,SN 2007hx,--,FALSE,2007-09-03,,,
SN2007hy,SN 2007hy,--,FALSE,2007-09-03,,,
SN2007ia,SN 2007ia,--,FALSE,2007-09-04,,,
SN2007ic,SN 2007ic,--,FALSE,2007-09-05,,,
SN2007ie,SN 2007ie,--,FALSE,2007-09-05,,,
SN2007ij,SN 2007ij,--,FALSE,2007-09-04,,,
SN2007ik,SN 2007ik,--,FALSE,2007-09-05,,,
SN2007im,SN 2007im,--,FALSE,2007-08-31,,,
SN2007io,SN 2007io,--,FALSE,2007-09-10,,,
SN2007ip,SN 2007ip,--,FALSE,2007-09-10,,,
SN2007ix,SN 2007ix,--,FALSE,2007-09-03,,,
SN2007iy,SN 2007iy,--,FALSE,2007-09-03,,,
SN2007jb,SN 2007jb,--,FALSE,2007-09-04,,,
SN2007jd,SN 2007jd,--,FALSE,2007-09-05,,,
SN2007je,SN 2007je,--,FALSE,2007-09-12,,,
SN2007jg,SN 2007jg,--,FALSE,2007-09-14,,,
SN2007jh,SN 2007jh,--,FALSE,2007-09-15,,,
SN2007ji,SN 2007ji,--,FALSE,2007-09-03,,,
SN2007jj,SN 2007jj,--,FALSE,2007-09-03,,,
SN2007jk,SN 2007jk,--,FALSE,2007-09-03,,,
SN2007jo,SN 2007jo,--,FALSE,2007-09-03,,,
SN2007jp,SN 2007jp,--,FALSE,2007-09-03,,,
SN2007jr,SN 2007jr,--,FALSE,2007-09-04,,,
SN2007jt,SN 2007jt,--,FALSE,2007-09-12,,,
SN2007ju,SN 2007ju,--,FALSE,2007-09-14,,,
SN2007jv,SN 2007jv,--,FALSE,2007-09-14,,,
SN2007jw,SN 2007jw,--,FALSE,2007-09-14,,,
SN2007jy,SN 2007jy,--,FALSE,2007-09-03,,,
SN2007jz,SN 2007jz,--,FALSE,2007-09-05,,,
SN2007kb,SN 2007kb,--,FALSE,2007-09-13,,,
SN2007kd,SN 2007kd,--,FALSE,2007-09-23,,,
SN2007kg,SN 2007kg,--,FALSE,2007-09-22,,,
SN2007kp,SN 2007kp,--,FALSE,2007-09-13,,,
SN2007kr,SN 2007kr,--,FALSE,2007-09-14,,,
SN2007kt,SN 2007kt,--,FALSE,2007-09-15,,,
SN2007ku,SN 2007ku,--,FALSE,2007-09-16,,,
SN2007kx,SN 2007kx,--,FALSE,2007-09-22,,,
SN2007la,SN 2007la,--,FALSE,2007-09-30,,,
SN2007lc,SN 2007lc,--,FALSE,2007-10-06,,,
SN2007le,SN 2007le,--,FALSE,2007-10-13,,,
SN2007lf,SN 2007lf,--,FALSE,2007-09-03,,,
SN2007lg,SN 2007lg,--,FALSE,2007-09-22,,,
SN2007lh,SN 2007lh,--,FALSE,2007-09-22,,,
SN2007lk,SN 2007lk,--,FALSE,2007-10-03,,,
SN2007lm,SN 2007lm,--,FALSE,2007-10-03,,,
SN2007ln,SN 2007ln,--,FALSE,2007-10-03,,,
SN2007lo,SN 2007lo,--,FALSE,2007-10-03,,,
SN2007lp,SN 2007lp,--,FALSE,2007-10-03,,,
SN2007lq,SN 2007lq,--,FALSE,2007-10-06,,,
SN2007lt,SN 2007lt,--,FALSE,2007-10-06,,,
SN2007lu,SN 2007lu,--,FALSE,2007-10-06,,,
SN2007lv,SN 2007lv,--,FALSE,2007-10-06,,,
SN2007ly,SN 2007ly,--,FALSE,2007-10-08,,,
SN2007ma,SN 2007ma,--,FALSE,2007-10-08,,,
SN2007mc,SN 2007mc,--,FALSE,2007-10-08,,,
SN2007mg,SN 2007mg,--,FALSE,2007-10-08,,,
SN2007mh,SN 2007mh,--,FALSE,2007-10-08,,,
SN2007mi,SN 2007mi,--,FALSE,2007-10-08,,,
SN2007mj,SN 2007mj,--,FALSE,2007-10-08,,,
SN2007mn,SN 2007mn,--,FALSE,2007-10-09,,,
SN2007mo,SN 2007mo,--,FALSE,2007-10-09,,,
SN2007mp,SN 2007mp,--,FALSE,2007-10-12,,,
SN2007mu,SN 2007mu,--,FALSE,2007-09-22,,,
SN2007mv,SN 2007mv,--,FALSE,2007-09-22,,,
SN2007mw,SN 2007mw,--,FALSE,2007-10-03,,,
SN2007mx,SN 2007mx,--,FALSE,2007-10-06,,,
SN2007my,SN 2007my,--,FALSE,2007-10-06,,,
SN2007N,SN 2007N,--,FALSE,2007-01-21,,,
SN2007na,SN 2007na,--,FALSE,2007-10-06,,,
SN2007nb,SN 2007nb,--,FALSE,2007-10-06,,,
SN2007nd,SN 2007nd,--,FALSE,2007-10-08,,,
SN2007ne,SN 2007ne,--,FALSE,2007-10-08,,,
SN2007nf,SN 2007nf,--,FALSE,2007-10-08,,,
SN2007ni,SN 2007ni,--,FALSE,2007-10-09,,,
SN2007np,SN 2007np,--,FALSE,2007-10-10,,,
SN2007nt,SN 2007nt,--,FALSE,2007-10-03,,,
SN2007nz,SN 2007nz,--,FALSE,2007-10-08,,,
SN2007O,SN 2007O,--,FALSE,2007-01-21,,,
SN2007oa,SN 2007oa,--,FALSE,2007-10-09,,,
SN2007oi,SN 2007oi,--,FALSE,2007-10-13,,,
SN2007oj,SN 2007oj,--,FALSE,2007-10-15,,,
SN2007ol,SN 2007ol,--,FALSE,2007-10-29,,,
SN2007om,SN 2007om,--,FALSE,2007-10-30,,,
SN2007on,SN 2007on,--,FALSE,2007-11-05,,,
SN2007oo,SN 2007oo,--,FALSE,2007-11-06,,,
SN2007oq,SN 2007oq,--,FALSE,2007-10-06,,,
SN2007or,SN 2007or,--,FALSE,2007-10-09,,,
SN2007ot,SN 2007ot,--,FALSE,2007-10-12,,,
SN2007ou,SN 2007ou,--,FALSE,2007-10-12,,,
SN2007ox,SN 2007ox,--,FALSE,2007-10-13,,,
SN2007oy,SN 2007oy,--,FALSE,2007-10-15,,,
SN2007oz,SN 2007oz,--,FALSE,2007-10-15,,,
SN2007pa,SN 2007pa,--,FALSE,2007-10-19,,,
SN2007pb,SN 2007pb,--,FALSE,2007-10-19,,,
SN2007pc,SN 2007pc,--,FALSE,2007-10-20,,,
SN2007pe,SN 2007pe,--,FALSE,2007-10-21,,,
SN2007pf,SN 2007pf,--,FALSE,2007-10-29,,,
SN2007pi,SN 2007pi,--,FALSE,2007-10-30,,,
SN2007pj,SN 2007pj,--,FALSE,2007-10-31,,,
SN2007pp,SN 2007pp,--,FALSE,2007-10-15,,,
SN2007pq,SN 2007pq,--,FALSE,2007-10-15,,,
SN2007pr,SN 2007pr,--,FALSE,2007-10-20,,,
SN2007ps,SN 2007ps,--,FALSE,2007-10-21,,,
SN2007pt,SN 2007pt,--,FALSE,2007-10-29,,,
SN2007pu,SN 2007pu,--,FALSE,2007-10-29,,,
SN2007px,SN 2007px,--,FALSE,2007-11-02,,,
SN2007py,SN 2007py,--,FALSE,2007-11-04,,,
SN2007pz,SN 2007pz,--,FALSE,2007-11-04,,,
SN2007qa,SN 2007qa,--,FALSE,2007-11-05,,,
SN2007qd,SN 2007qd,--,FALSE,2007-10-31,,,
SN2007qe,SN 2007qe,--,FALSE,2007-11-13,,,
SN2007qf,SN 2007qf,--,FALSE,2007-10-21,,,
SN2007qg,SN 2007qg,--,FALSE,2007-10-23,,,
SN2007qi,SN 2007qi,--,FALSE,2007-10-30,,,
SN2007qk,SN 2007qk,--,FALSE,2007-10-31,,,
SN2007ql,SN 2007ql,--,FALSE,2007-10-31,,,
SN2007qo,SN 2007qo,--,FALSE,2007-11-01,,,
SN2007qr,SN 2007qr,--,FALSE,2007-11-04,,,
SN2007qs,SN 2007qs,--,FALSE,2007-11-04,,,
SN2007qt,SN 2007qt,--,FALSE,2007-11-04,,,
SN2007qu,SN 2007qu,--,FALSE,2007-11-04,,,
SN2007qz,SN 2007qz,--,FALSE,2007-11-05,,,
SN2007R,SN 2007R,--,FALSE,2007-01-26,,,
SN2007ra,SN 2007ra,--,FALSE,2007-11-12,,,
SN2007rd,SN 2007rd,--,FALSE,2007-10-30,,,
SN2007re,SN 2007re,--,FALSE,2007-10-30,,,
SN2007rf,SN 2007rf,--,FALSE,2007-10-30,,,
SN2007rg,SN 2007rg,--,FALSE,2007-10-31,,,
SN2007ri,SN 2007ri,--,FALSE,2007-11-02,,,
SN2007rj,SN 2007rj,--,FALSE,2007-11-02,,,
SN2007rm,SN 2007rm,--,FALSE,2007-11-04,,,
SN2007ro,SN 2007ro,--,FALSE,2007-11-05,,,
SN2007rv,SN 2007rv,--,FALSE,2007-11-07,,,
SN2007S,SN 2007S,--,FALSE,2007-01-29,,,
SN2007sb,SN 2007sb,--,FALSE,2007-10-11,,,
SN2007sc,SN 2007sc,--,FALSE,2007-11-11,,,
SN2007si,SN 2007si,--,FALSE,2007-11-12,,,
SN2007sl,SN 2007sl,--,FALSE,2007-11-17,,,
SN2007sr,SN 2007sr,--,FALSE,2007-12-18,,,
SN2007sw,SN 2007sw,--,FALSE,2007-12-29,,,
SN2007ta,SN 2007ta,--,FALSE,2007-10-04,,,
SN2007td,SN 2007td,--,FALSE,2007-10-04,,,
SN2007th,SN 2007th,--,FALSE,2007-10-06,,,
SN2007ti,SN 2007ti,--,FALSE,2007-10-08,,,
SN2007tj,SN 2007tj,--,FALSE,2007-10-08,,,
SN2007tk,SN 2007tk,--,FALSE,2007-10-08,,,
SN2007tl,SN 2007tl,--,FALSE,2007-10-10,,,
SN2007tm,SN 2007tm,--,FALSE,2007-10-10,,,
SN2007to,SN 2007to,--,FALSE,2007-10-10,,,
SN2007tp,SN 2007tp,--,FALSE,2007-10-10,,,
SN2007ts,SN 2007ts,--,FALSE,2007-11-05,,,
SN2007tt,SN 2007tt,--,FALSE,2007-11-05,,,
SN2007tv,SN 2007tv,--,FALSE,2007-11-05,,,
SN2007tw,SN 2007tw,--,FALSE,2007-11-05,,,
