File,SN,Disc. Date,R.A.,Dec.,Category,Total Epochs,Epochs Pre-SN,Epochs Post-SN
SN2007sw-FUV.fits.gz,SN2007sw,2007-12-29,12h13m36.88s,46d29m36.1s,post_disc,10,0,10
SN2007sw-NUV.fits.gz,SN2007sw,2007-12-29,12h13m36.88s,46d29m36.1s,post_disc,10,0,10
SN2007ta-FUV.fits.gz,SN2007ta,2007-10-04,1h13m15.811s,-0d01m31.46s,pre_post_disc,3,2,1
SN2007ta-NUV.fits.gz,SN2007ta,2007-10-04,1h13m15.811s,-0d01m31.46s,pre_post_disc,12,2,10
SN2007td-FUV.fits.gz,SN2007td,2007-10-04,2h04m26.9s,-3d44m18.9s,pre_post_disc,3,2,1
SN2007td-NUV.fits.gz,SN2007td,2007-10-04,2h04m26.9s,-3d44m18.9s,pre_post_disc,12,2,10
SN2007tf-FUV.fits.gz,SN2007tf,2007-10-06,1h09m59.35s,-0d01m06.9s,pre_post_disc,3,1,2
SN2007tf-NUV.fits.gz,SN2007tf,2007-10-06,1h09m59.35s,-0d01m06.9s,pre_post_disc,11,1,10
SN2007th-NUV.fits.gz,SN2007th,2007-10-06,2h10m57.57s,-5d00m24.9s,post_disc,31,0,31
SN2007ti-NUV.fits.gz,SN2007ti,2007-10-08,2h10m09.84s,-4d39m49.3s,post_disc,49,0,49
SN2007tj-NUV.fits.gz,SN2007tj,2007-10-08,2h11m04.61s,-4d11m50s,post_disc,22,0,22
SN2007tk-FUV.fits.gz,SN2007tk,2007-10-08,2h30m24.61s,-8d17m54.4s,post_disc,3,0,3
SN2007tk-NUV.fits.gz,SN2007tk,2007-10-08,2h30m24.61s,-8d17m54.4s,post_disc,11,0,11
SN2007tl-FUV.fits.gz,SN2007tl,2007-10-10,1h11m04.91s,-0d15m43.3s,pre_post_disc,4,2,2
SN2007tl-NUV.fits.gz,SN2007tl,2007-10-10,1h11m04.91s,-0d15m43.3s,pre_post_disc,11,2,9
SN2007tm-FUV.fits.gz,SN2007tm,2007-10-10,2h06m04.73s,-3d32m29.3s,pre_post_disc,3,2,1
SN2007tm-NUV.fits.gz,SN2007tm,2007-10-10,2h06m04.73s,-3d32m29.3s,pre_post_disc,12,2,10
SN2007to-FUV.fits.gz,SN2007to,2007-10-10,2h29m42.06s,-9d02m05.2s,post_disc,3,0,3
SN2007to-NUV.fits.gz,SN2007to,2007-10-10,2h29m42.06s,-9d02m05.2s,post_disc,10,0,10
SN2007tr-FUV.fits.gz,SN2007tr,2007-10-18,1h10m48.01s,0d13m36.7s,pre_post_disc,3,2,1
SN2007tr-NUV.fits.gz,SN2007tr,2007-10-18,1h10m48.01s,0d13m36.7s,pre_post_disc,8,2,6
SN2007ts-FUV.fits.gz,SN2007ts,2007-11-05,1h07m58.15s,0d27m48.9s,pre_post_disc,3,2,1
SN2007ts-NUV.fits.gz,SN2007ts,2007-11-05,1h07m58.15s,0d27m48.9s,pre_post_disc,7,2,5
SN2007tt-FUV.fits.gz,SN2007tt,2007-11-05,1h11m20.516s,-0d12m19.41s,pre_post_disc,4,3,1
SN2007tt-NUV.fits.gz,SN2007tt,2007-11-05,1h11m20.516s,-0d12m19.41s,pre_post_disc,12,3,9
SN2007tv-NUV.fits.gz,SN2007tv,2007-11-05,2h05m13.33s,-5d01m42.5s,pre_post_disc,64,2,62
SN2007tw-NUV.fits.gz,SN2007tw,2007-11-05,2h05m32.97s,-5d02m46.6s,pre_post_disc,64,2,62
SN2007tx-FUV.fits.gz,SN2007tx,2007-11-05,2h28m33.31s,-8d35m25.7s,pre_post_disc,3,1,2
SN2007tx-NUV.fits.gz,SN2007tx,2007-11-05,2h28m33.31s,-8d35m25.7s,pre_post_disc,9,1,8
SN2007tz-FUV.fits.gz,SN2007tz,2007-11-05,2h30m07.15s,-8d43m09.3s,pre_post_disc,3,1,2
SN2007tz-NUV.fits.gz,SN2007tz,2007-11-05,2h30m07.15s,-8d43m09.3s,pre_post_disc,11,1,10
SN2007ub-NUV.fits.gz,SN2007ub,2007-11-07,2h07m24.14s,-3d51m55.2s,pre_post_disc,16,2,14
SN2007ud-NUV.fits.gz,SN2007ud,2007-11-07,2h30m13.15s,-9d15m39.4s,pre_post_disc,13,6,7
SN2007ug-NUV.fits.gz,SN2007ug,2007-11-11,2h09m36.85s,-4d51m52.2s,pre_post_disc,33,1,32
SN2007uh-NUV.fits.gz,SN2007uh,2007-11-13,2h06m05.2s,-4d01m37.5s,pre_post_disc,12,3,9
SN2007ui-NUV.fits.gz,SN2007ui,2007-11-13,2h34m57.12s,-8d04m00.2s,pre_post_disc,9,4,5
SN2007uk-FUV.fits.gz,SN2007uk,2007-12-01,1h10m55s,-0d22m53.2s,pre_post_disc,4,3,1
SN2007uk-NUV.fits.gz,SN2007uk,2007-12-01,1h10m55s,-0d22m53.2s,pre_post_disc,8,3,5
SN2007ul-NUV.fits.gz,SN2007ul,2007-12-01,2h07m16.53s,-4d42m23.2s,pre_post_disc,64,1,63
SN2007um-NUV.fits.gz,SN2007um,2007-12-03,1h12m29.21s,0d17m01.2s,pre_post_disc,8,3,5
SN2007un-FUV.fits.gz,SN2007un,2007-12-03,1h14m22.73s,1d07m45.6s,pre_post_disc,9,5,4
SN2007un-NUV.fits.gz,SN2007un,2007-12-03,1h14m22.73s,1d07m45.6s,pre_post_disc,14,5,9
SN2007uo-FUV.fits.gz,SN2007uo,2007-12-03,1h15m11.99s,-0d02m08.4s,pre_post_disc,8,7,1
SN2007uo-NUV.fits.gz,SN2007uo,2007-12-03,1h15m11.99s,-0d02m08.4s,pre_post_disc,16,7,9
SN2007up-NUV.fits.gz,SN2007up,2007-12-03,2h09m56.07s,-4d28m57.4s,pre_post_disc,31,1,30
SN2007ur-NUV.fits.gz,SN2007ur,2007-12-07,2h08m41.59s,-3d34m10.5s,pre_post_disc,10,3,7
SN2007us-FUV.fits.gz,SN2007us,2007-12-07,2h27m54.87s,-8d00m55.2s,pre_post_disc,2,1,1
SN2007us-NUV.fits.gz,SN2007us,2007-12-07,2h27m54.87s,-8d00m55.2s,pre_post_disc,10,1,9
SN2007ut-FUV.fits.gz,SN2007ut,2007-12-07,2h30m23.64s,-9d12m20s,pre_post_disc,3,2,1
SN2007ut-NUV.fits.gz,SN2007ut,2007-12-07,2h30m23.64s,-9d12m20s,pre_post_disc,14,2,12
SN2007uu-FUV.fits.gz,SN2007uu,2007-12-09,1h14m01.02s,0d53m47.5s,pre_post_disc,11,7,4
SN2007uu-NUV.fits.gz,SN2007uu,2007-12-09,1h14m01.02s,0d53m47.5s,pre_post_disc,16,7,9
SN2007uv-FUV.fits.gz,SN2007uv,2007-12-12,1h14m43.18s,0d54m27.7s,pre_post_disc,12,7,5
SN2007uv-NUV.fits.gz,SN2007uv,2007-12-12,1h14m43.18s,0d54m27.7s,pre_post_disc,12,7,5
SN2007uw-FUV.fits.gz,SN2007uw,2007-12-12,2h30m09.8s,-7d40m49.1s,pre_post_disc,2,1,1
SN2007uw-NUV.fits.gz,SN2007uw,2007-12-12,2h30m09.8s,-7d40m49.1s,pre_post_disc,9,1,8
SN2007ux-NUV.fits.gz,SN2007ux,2007-12-23,10h09m19.98s,14d59m32.8s,pre_post_disc,5,1,4
SN2008ab-NUV.fits.gz,SN2008ab,2008-01-30,11h34m45.92s,53d57m50.8s,pre_post_disc,3,2,1
SN2008ac-NUV.fits.gz,SN2008ac,2008-01-30,11h53m45.18s,48d25m21.5s,pre_post_disc,3,2,1
SN2008ae-NUV.fits.gz,SN2008ae,2008-02-09,9h56m03.2s,10d29m58.8s,pre_post_disc,4,2,2
SN2008af-NUV.fits.gz,SN2008af,2008-02-09,14h59m28.5s,16d39m12.3s,pre_post_disc,3,1,2
SN2008ah-NUV.fits.gz,SN2008ah,2008-02-11,10h51m48.45s,3d46m35.7s,pre_post_disc,9,2,7
SN2008bg-FUV.fits.gz,SN2008bg,2008-03-05,12h51m11.89s,26d17m40.2s,pre_post_disc,6,4,2
SN2008bg-NUV.fits.gz,SN2008bg,2008-03-05,12h51m11.89s,26d17m40.2s,pre_post_disc,11,9,2
SN2008bi-FUV.fits.gz,SN2008bi,2008-03-22,8h35m53.39s,0d42m23.1s,pre_post_disc,2,1,1
SN2008bi-NUV.fits.gz,SN2008bi,2008-03-22,8h35m53.39s,0d42m23.1s,pre_post_disc,3,2,1
SN2008ca-FUV.fits.gz,SN2008ca,2008-03-10,12h29m01.29s,12d22m18s,pre_post_disc,8,5,3
SN2008ca-NUV.fits.gz,SN2008ca,2008-03-10,12h29m01.29s,12d22m18s,pre_post_disc,177,174,3
SN2008cj-NUV.fits.gz,SN2008cj,2008-05-10,12h31m50.71s,14d01m13.6s,pre_post_disc,3,1,2
SN2008cl-NUV.fits.gz,SN2008cl,2008-05-16,16h11m04.35s,52d27m08s,pre_post_disc,29,28,1
SN2008cr-NUV.fits.gz,SN2008cr,2008-04-02,11h43m34.44s,46d22m03.6s,pre_post_disc,2,1,1
SN2008dh-NUV.fits.gz,SN2008dh,2008-06-08,0h35m11.32s,23d15m15.1s,pre_post_disc,3,2,1
SN2008dr-NUV.fits.gz,SN2008dr,2008-06-28,22h10m51.67s,2d06m29.6s,pre_post_disc,5,2,3
SN2008ds-NUV.fits.gz,SN2008ds,2008-06-28,0h29m50.83s,31d23m33.9s,pre_post_disc,3,1,2
SN2008ee-FUV.fits.gz,SN2008ee,2008-07-16,0h56m32.96s,-1d46m16s,pre_post_disc,5,1,4
SN2008ee-NUV.fits.gz,SN2008ee,2008-07-16,0h56m32.96s,-1d46m16s,pre_post_disc,5,1,4
SN2008fj-FUV.fits.gz,SN2008fj,2008-09-01,17h12m49.86s,42d48m51.8s,pre_post_disc,3,2,1
SN2008fj-NUV.fits.gz,SN2008fj,2008-09-01,17h12m49.86s,42d48m51.8s,pre_post_disc,4,2,2
SN2008fk-FUV.fits.gz,SN2008fk,2008-09-02,2h34m05.06s,1d23m42.5s,post_disc,5,0,5
SN2008fk-NUV.fits.gz,SN2008fk,2008-09-02,2h34m05.06s,1d23m42.5s,post_disc,6,0,6
SN2008hd-NUV.fits.gz,SN2008hd,2008-09-24,23h54m07.84s,-10d15m43.4s,pre_post_disc,31,23,8
SN2008hr-NUV.fits.gz,SN2008hr,2008-11-23,9h18m52.44s,18d57m20.4s,pre_post_disc,3,2,1
SN2008hs-NUV.fits.gz,SN2008hs,2008-12-01,2h25m29.62s,41d50m35.1s,post_disc,3,0,3
SN2008hv-FUV.fits.gz,SN2008hv,2008-12-02,9h07m34.06s,3d23m32.1s,pre_post_disc,8,4,4
SN2008hv-NUV.fits.gz,SN2008hv,2008-12-02,9h07m34.06s,3d23m32.1s,pre_post_disc,8,4,4
SN2008hz-NUV.fits.gz,SN2008hz,2008-11-26,0h43m18.62s,42d10m14.2s,pre_post_disc,81,20,61
SN2008id-FUV.fits.gz,SN2008id,2008-11-03,2h27m46.8s,-4d34m47.1s,pre_post_disc,41,40,1
SN2008id-NUV.fits.gz,SN2008id,2008-11-03,2h27m46.8s,-4d34m47.1s,pre_post_disc,80,56,24
SN2008iq-FUV.fits.gz,SN2008iq,2008-12-30,10h39m26.86s,5d05m24.2s,pre_post_disc,2,1,1
SN2008iq-NUV.fits.gz,SN2008iq,2008-12-30,10h39m26.86s,5d05m24.2s,pre_post_disc,2,1,1
SN2008ir-NUV.fits.gz,SN2008ir,2008-11-27,8h16m12.44s,-7d21m32.3s,pre_post_disc,10,1,9
SN2008O-NUV.fits.gz,SN2008O,2008-01-22,6h57m34.46s,-45d48m44.3s,post_disc,2,0,2
SN2008s1-FUV.fits.gz,SN2008s1,2008-05-16,13h29m12.84s,11d16m20.5s,pre_post_disc,2,1,1
SN2008s1-NUV.fits.gz,SN2008s1,2008-05-16,13h29m12.84s,11d16m20.5s,pre_post_disc,3,2,1
SN2009an-NUV.fits.gz,SN2009an,2009-02-27,12h22m47.4s,65d51m04s,pre_post_disc,2,1,1
SN2009as-NUV.fits.gz,SN2009as,2009-03-08,14h47m26.64s,-30d39m34.5s,pre_post_disc,3,1,2
SN2009cj-NUV.fits.gz,SN2009cj,2009-03-21,9h45m30.44s,6d32m23.3s,pre_post_disc,7,6,1
SN2009cn-NUV.fits.gz,SN2009cn,2009-03-21,11h03m06.64s,50d09m36.3s,pre_post_disc,3,1,2
SN2009cp-NUV.fits.gz,SN2009cp,2009-03-25,9h15m12.73s,19d05m46.3s,pre_post_disc,4,3,1
SN2009cs-NUV.fits.gz,SN2009cs,2009-03-25,14h15m19.36s,16d25m14s,pre_post_disc,3,1,2
SN2009cu-NUV.fits.gz,SN2009cu,2009-03-26,13h29m12.64s,46d43m27.5s,pre_post_disc,22,20,2
SN2009cx-FUV.fits.gz,SN2009cx,2009-03-28,12h24m39.2s,8d55m59.2s,pre_post_disc,10,5,5
SN2009cx-NUV.fits.gz,SN2009cx,2009-03-28,12h24m39.2s,8d55m59.2s,pre_post_disc,10,5,5
SN2009dg-NUV.fits.gz,SN2009dg,2009-03-03,11h33m44.93s,14d34m47.9s,pre_post_disc,4,3,1
SN2009dk-NUV.fits.gz,SN2009dk,2009-04-01,11h30m23.64s,2d14m35.2s,pre_post_disc,4,2,2
SN2009dl-NUV.fits.gz,SN2009dl,2009-04-15,12h08m07.21s,-31d59m25.3s,pre_post_disc,3,1,2
SN2009du-NUV.fits.gz,SN2009du,2009-04-17,13h39m46.36s,-21d27m19.1s,pre_post_disc,3,2,1
SN2009eh-NUV.fits.gz,SN2009eh,2009-04-03,15h20m38.08s,7d39m32.5s,pre_post_disc,5,3,2
SN2009eu-FUV.fits.gz,SN2009eu,2009-05-21,16h28m41.13s,39d33m12.5s,pre_post_disc,3,2,1
SN2009eu-NUV.fits.gz,SN2009eu,2009-05-21,16h28m41.13s,39d33m12.5s,pre_post_disc,4,3,1
SN2009fj-NUV.fits.gz,SN2009fj,2009-05-27,12h06m22.97s,-44d27m34.3s,pre_post_disc,3,2,1
SN2009fk-NUV.fits.gz,SN2009fk,2009-05-29,22h44m23.9s,-0d09m42s,pre_post_disc,6,4,2
SN2009fl-NUV.fits.gz,SN2009fl,2009-05-30,16h25m10.1s,40d53m20.8s,pre_post_disc,5,3,2
SN2009hn-NUV.fits.gz,SN2009hn,2009-07-24,2h32m00.31s,1d14m53.5s,pre_post_disc,10,9,1
SN2009hw-NUV.fits.gz,SN2009hw,2009-07-17,19h20m34.05s,43d33m45.6s,post_disc,2,0,2
SN2009iv-NUV.fits.gz,SN2009iv,2009-08-21,2h58m14.21s,5d58m19s,pre_post_disc,4,2,2
SN2009iy-NUV.fits.gz,SN2009iy,2009-09-15,13h30m10.54s,80d30m26.8s,pre_post_disc,4,3,1
SN2009ko-NUV.fits.gz,SN2009ko,2009-10-28,8h01m58.38s,15d03m34.7s,pre_post_disc,4,2,2
SN2009ku-NUV.fits.gz,SN2009ku,2009-09-22,3h29m53.232s,-28d05m12.12s,pre_post_disc,56,28,28
SN2009kv-NUV.fits.gz,SN2009kv,2009-09-30,2h21m06.6s,-5d01m23.84s,pre_post_disc,92,65,27
SN2009kw-NUV.fits.gz,SN2009kw,2009-09-30,3h38m23.4s,-28d15m11.88s,pre_post_disc,50,30,20
SN2009kx-NUV.fits.gz,SN2009kx,2009-09-30,2h21m13.752s,-3d54m35.82s,pre_post_disc,28,3,25
SN2009ky-NUV.fits.gz,SN2009ky,2009-09-30,3h34m28.8s,-27d54m30.24s,pre_post_disc,257,113,144
SN2009kz-NUV.fits.gz,SN2009kz,2009-09-30,2h22m40.08s,-4d01m38.32s,pre_post_disc,34,12,22
SN2009L-FUV.fits.gz,SN2009L,2009-01-13,12h58m48.1s,27d40m25.6s,pre_post_disc,39,3,36
SN2009L-NUV.fits.gz,SN2009L,2009-01-13,12h58m48.1s,27d40m25.6s,pre_post_disc,53,5,48
SN2009me-NUV.fits.gz,SN2009me,2009-12-03,12h09m39.86s,43d40m30s,pre_post_disc,5,3,2
SN2009ml-NUV.fits.gz,SN2009ml,2009-10-14,23h53m33.47s,-10d09m49.9s,pre_post_disc,31,24,7
SN2009ms-NUV.fits.gz,SN2009ms,2009-11-18,10h39m55.4s,39d48m10.9s,pre_post_disc,3,2,1
SN2009mt-NUV.fits.gz,SN2009mt,2009-11-25,4h02m57.68s,17d56m26.7s,pre_post_disc,5,3,2
SN2009ni-NUV.fits.gz,SN2009ni,2009-12-16,8h44m41.49s,-6d19m35.3s,pre_post_disc,3,2,1
SN2010ar-NUV.fits.gz,SN2010ar,2010-02-13,10h03m26.078s,1d01m45.91s,pre_post_disc,45,26,19
SN2010bu-NUV.fits.gz,SN2010bu,2010-04-09,15h42m58.38s,2d16m52.6s,pre_post_disc,3,1,2
SN2010dl-NUV.fits.gz,SN2010dl,2010-05-24,21h35m00.97s,-0d30m47.8s,pre_post_disc,133,120,13
SN2010ex-NUV.fits.gz,SN2010ex,2010-07-01,23h00m10.81s,26d05m56.2s,pre_post_disc,3,2,1
SN2010fa-NUV.fits.gz,SN2010fa,2010-05-13,14h13m01.87s,54d27m46.6s,pre_post_disc,18,16,2
SN2010fb-NUV.fits.gz,SN2010fb,2010-05-31,16h08m18.409s,54d54m29.34s,pre_post_disc,45,36,9
SN2010fc-NUV.fits.gz,SN2010fc,2010-05-31,16h14m28.674s,54d43m32.92s,pre_post_disc,60,45,15
SN2010fe-NUV.fits.gz,SN2010fe,2010-06-01,16h08m52.639s,55d00m17.32s,pre_post_disc,45,36,9
SN2010fh-NUV.fits.gz,SN2010fh,2010-06-06,14h17m18.567s,53d58m41.96s,pre_post_disc,20,18,2
SN2010fn-NUV.fits.gz,SN2010fn,2010-06-06,16h18m15.872s,55d23m04.95s,pre_post_disc,44,33,11
SN2010fs-NUV.fits.gz,SN2010fs,2010-06-15,14h14m03.34s,53d21m43.87s,pre_post_disc,18,16,2
SN2010kn-NUV.fits.gz,SN2010kn,2010-12-02,11h50m17.04s,43d57m47s,pre_post_disc,9,8,1
SN2011fw-NUV.fits.gz,SN2011fw,2011-09-23,3h20m54.24s,37d52m05.3s,pre_post_disc,3,2,1
SN2011H-NUV.fits.gz,SN2011H,2011-01-04,2h23m06.02s,43d02m32.4s,pre_post_disc,7,6,1
SNF20071001-012-FUV.fits.gz,SNF20071001-012,2007-10-01,2h35m52.92s,26d14m06.7s,post_disc,4,0,4
SNF20071001-012-NUV.fits.gz,SNF20071001-012,2007-10-01,2h35m52.92s,26d14m06.7s,post_disc,5,0,5
SNF20080322-001-NUV.fits.gz,SNF20080322-001,2008-03-22,16h14m48.956s,43d53m29.42s,pre_post_disc,5,4,1
SNF20080522-000-NUV.fits.gz,SNF20080522-000,2008-05-22,13h36m47.61s,5d08m32.6s,pre_post_disc,2,1,1
SNF20080623-007-NUV.fits.gz,SNF20080623-007,2008-06-23,23h53m42.06s,31d52m41.5s,pre_post_disc,4,2,2
SNF20080626-002-NUV.fits.gz,SNF20080626-002,2008-06-26,22h45m02.49s,8d56m39s,pre_post_disc,3,2,1
SNF20080707-012-FUV.fits.gz,SNF20080707-012,2008-07-07,22h42m40.96s,22d15m20.9s,pre_post_disc,4,2,2
SNF20080707-012-NUV.fits.gz,SNF20080707-012,2008-07-07,22h42m40.96s,22d15m20.9s,pre_post_disc,7,2,5
SNF20080717-000-NUV.fits.gz,SNF20080717-000,2008-07-17,0h06m54.28s,24d59m52.5s,pre_post_disc,13,11,2
SNF20080906-009-NUV.fits.gz,SNF20080906-009,2008-09-06,22h10m24.9s,4d25m53.5s,pre_post_disc,4,3,1
SNF20080918-002-NUV.fits.gz,SNF20080918-002,2008-09-18,22h41m48.12s,17d37m38.9s,pre_post_disc,5,4,1
SNF20080919-000-NUV.fits.gz,SNF20080919-000,2008-09-19,0h03m34.48s,24d13m04.4s,pre_post_disc,7,6,1
SNF20080919-002-NUV.fits.gz,SNF20080919-002,2008-09-19,2h25m21.21s,-8d38m59.4s,pre_post_disc,7,5,2
SNLS-03D1ar-FUV.fits.gz,SNLS-03D1ar,2003-09-26,2h27m14.669s,-4d19m04.75s,post_disc,123,0,123
SNLS-03D1ar-NUV.fits.gz,SNLS-03D1ar,2003-09-26,2h27m14.669s,-4d19m04.75s,post_disc,177,0,177
SNLS-03D1aw-FUV.fits.gz,SNLS-03D1aw,2003-09-23,2h24m14.792s,-4d31m01.77s,post_disc,113,0,113
SNLS-03D1aw-NUV.fits.gz,SNLS-03D1aw,2003-09-23,2h24m14.792s,-4d31m01.77s,post_disc,149,0,149
SNLS-03D1ax-FUV.fits.gz,SNLS-03D1ax,2003-09-29,2h24m23.349s,-4d43m14.79s,post_disc,114,0,114
SNLS-03D1ax-NUV.fits.gz,SNLS-03D1ax,2003-09-29,2h24m23.349s,-4d43m14.79s,post_disc,172,0,172
SNLS-03D1bf-FUV.fits.gz,SNLS-03D1bf,2003-09-25,2h24m02.391s,-4d55m57.11s,post_disc,34,0,34
SNLS-03D1bf-NUV.fits.gz,SNLS-03D1bf,2003-09-25,2h24m02.391s,-4d55m57.11s,post_disc,61,0,61
SNLS-03D1bm-FUV.fits.gz,SNLS-03D1bm,2003-09-28,2h24m36.072s,-4d12m44.51s,post_disc,95,0,95
SNLS-03D1bm-NUV.fits.gz,SNLS-03D1bm,2003-09-28,2h24m36.072s,-4d12m44.51s,post_disc,131,0,131
SNLS-03D1cm-FUV.fits.gz,SNLS-03D1cm,2003-10-26,2h24m55.268s,-4d23m03.4s,post_disc,131,0,131
SNLS-03D1cm-NUV.fits.gz,SNLS-03D1cm,2003-10-26,2h24m55.268s,-4d23m03.4s,post_disc,182,0,182
SNLS-03D1dt-FUV.fits.gz,SNLS-03D1dt,2003-11-28,2h26m31.192s,-4d03m08.43s,pre_post_disc,145,44,101
SNLS-03D1dt-NUV.fits.gz,SNLS-03D1dt,2003-11-28,2h26m31.192s,-4d03m08.43s,pre_post_disc,200,60,140
SNLS-03D1ew-FUV.fits.gz,SNLS-03D1ew,2003-12-20,2h24m14.111s,-4d39m57.07s,pre_post_disc,114,11,103
SNLS-03D1ew-NUV.fits.gz,SNLS-03D1ew,2003-12-20,2h24m14.111s,-4d39m57.07s,pre_post_disc,159,21,138
SNLS-03D1fb-FUV.fits.gz,SNLS-03D1fb,2003-12-18,2h27m12.875s,-4d07m16.44s,pre_post_disc,54,39,15
SNLS-03D1fb-NUV.fits.gz,SNLS-03D1fb,2003-12-18,2h27m12.875s,-4d07m16.44s,pre_post_disc,96,55,41
SNLS-03D1fc-FUV.fits.gz,SNLS-03D1fc,2003-12-23,2h25m43.596s,-4d08m38.61s,pre_post_disc,151,64,87
SNLS-03D1fc-NUV.fits.gz,SNLS-03D1fc,2003-12-23,2h25m43.596s,-4d08m38.61s,pre_post_disc,210,92,118
SNLS-03D1fq-FUV.fits.gz,SNLS-03D1fq,2003-12-23,2h26m55.664s,-4d18m07.98s,pre_post_disc,124,59,65
SNLS-03D1fq-NUV.fits.gz,SNLS-03D1fq,2003-12-23,2h26m55.664s,-4d18m07.98s,pre_post_disc,178,87,91
SNLS-03D1gt-FUV.fits.gz,SNLS-03D1gt,2004-01-19,2h24m56.01s,-4d07m36.81s,pre_post_disc,129,57,72
SNLS-03D1gt-NUV.fits.gz,SNLS-03D1gt,2004-01-19,2h24m56.01s,-4d07m36.81s,pre_post_disc,179,82,97
SNLS-03D3ay-NUV.fits.gz,SNLS-03D3ay,2003-05-05,14h17m58.459s,52d28m57.41s,post_disc,234,0,234
SNLS-03D4at-FUV.fits.gz,SNLS-03D4at,2003-07-04,22h14m24.04s,-17d46m36.22s,post_disc,98,0,98
SNLS-03D4at-NUV.fits.gz,SNLS-03D4at,2003-07-04,22h14m24.04s,-17d46m36.22s,post_disc,113,0,113
SNLS-03D4bc-FUV.fits.gz,SNLS-03D4bc,2003-07-05,22h15m28.143s,-17d49m48.66s,post_disc,98,0,98
SNLS-03D4bc-NUV.fits.gz,SNLS-03D4bc,2003-07-05,22h15m28.143s,-17d49m48.66s,post_disc,112,0,112
SNLS-03D4cn-FUV.fits.gz,SNLS-03D4cn,2003-08-26,22h16m34.465s,-17d16m12.56s,post_disc,3,0,3
SNLS-03D4cn-NUV.fits.gz,SNLS-03D4cn,2003-08-26,22h16m34.465s,-17d16m12.56s,post_disc,4,0,4
SNLS-03D4cx-FUV.fits.gz,SNLS-03D4cx,2003-09-04,22h14m33.754s,-17d35m15.04s,pre_post_disc,98,10,88
SNLS-03D4cx-NUV.fits.gz,SNLS-03D4cx,2003-09-04,22h14m33.754s,-17d35m15.04s,pre_post_disc,113,10,103
SNLS-03D4cz-FUV.fits.gz,SNLS-03D4cz,2003-09-26,22h16m41.86s,-17d55m34.57s,pre_post_disc,93,23,70
SNLS-03D4cz-NUV.fits.gz,SNLS-03D4cz,2003-09-26,22h16m41.86s,-17d55m34.57s,pre_post_disc,106,23,83
SNLS-03D4dh-FUV.fits.gz,SNLS-03D4dh,2003-09-22,22h17m31.027s,-17d37m46.75s,post_disc,3,0,3
SNLS-03D4dh-NUV.fits.gz,SNLS-03D4dh,2003-09-22,22h17m31.027s,-17d37m46.75s,post_disc,4,0,4
SNLS-03D4di-FUV.fits.gz,SNLS-03D4di,2003-09-05,22h14m10.239s,-17d30m23.82s,pre_post_disc,98,10,88
SNLS-03D4di-NUV.fits.gz,SNLS-03D4di,2003-09-05,22h14m10.239s,-17d30m23.82s,pre_post_disc,113,10,103
SNLS-03D4dy-FUV.fits.gz,SNLS-03D4dy,2003-09-28,22h14m50.526s,-17d57m23.32s,pre_post_disc,98,23,75
SNLS-03D4dy-NUV.fits.gz,SNLS-03D4dy,2003-09-28,22h14m50.526s,-17d57m23.32s,pre_post_disc,112,23,89
SNLS-03D4fd-FUV.fits.gz,SNLS-03D4fd,2003-10-23,22h16m14.451s,-17d23m44.06s,post_disc,4,0,4
SNLS-03D4fd-NUV.fits.gz,SNLS-03D4fd,2003-10-23,22h16m14.451s,-17d23m44.06s,post_disc,6,0,6
SNLS-03D4gf-FUV.fits.gz,SNLS-03D4gf,2003-11-24,22h14m22.932s,-17d44m02.52s,pre_post_disc,98,23,75
SNLS-03D4gf-NUV.fits.gz,SNLS-03D4gf,2003-11-24,22h14m22.932s,-17d44m02.52s,pre_post_disc,113,23,90
SNLS-03D4gg-FUV.fits.gz,SNLS-03D4gg,2003-11-25,22h16m40.19s,-18d09m52.05s,pre_post_disc,93,23,70
SNLS-03D4gg-NUV.fits.gz,SNLS-03D4gg,2003-11-25,22h16m40.19s,-18d09m52.05s,pre_post_disc,106,23,83
SNLS-03D4gl-FUV.fits.gz,SNLS-03D4gl,2003-11-21,22h14m44.174s,-17d31m44.09s,pre_post_disc,98,23,75
SNLS-03D4gl-NUV.fits.gz,SNLS-03D4gl,2003-11-21,22h14m44.174s,-17d31m44.09s,pre_post_disc,113,23,90
SNLS-04D1ag-FUV.fits.gz,SNLS-04D1ag,2004-01-17,2h24m41.097s,-4d17m19.5s,pre_post_disc,133,59,74
SNLS-04D1ag-NUV.fits.gz,SNLS-04D1ag,2004-01-17,2h24m41.097s,-4d17m19.5s,pre_post_disc,185,87,98
SNLS-04D1aj-FUV.fits.gz,SNLS-04D1aj,2004-01-18,2h25m53.96s,-4d59m40.6s,pre_post_disc,143,56,87
SNLS-04D1aj-NUV.fits.gz,SNLS-04D1aj,2004-01-18,2h25m53.96s,-4d59m40.6s,pre_post_disc,197,84,113
SNLS-04D1ak-FUV.fits.gz,SNLS-04D1ak,2004-01-22,2h27m33.355s,-4d19m38.78s,pre_post_disc,115,55,60
SNLS-04D1ak-NUV.fits.gz,SNLS-04D1ak,2004-01-22,2h27m33.355s,-4d19m38.78s,pre_post_disc,166,80,86
SNLS-04D1de-FUV.fits.gz,SNLS-04D1de,2004-08-17,2h26m35.909s,-4d25m21.44s,pre_post_disc,125,59,66
