File,Category,Total Epochs,Epochs Pre-SN,Epochs Post-SN
PTF11lmz-FUV.fits.gz,pre_disc,4,nan,nan
PTF11lmz-NUV.fits.gz,pre_disc,4,nan,nan
PTF11lnb-NUV.fits.gz,post_disc,2,0,2
PTF11lpv-FUV.fits.gz,pre_disc,3,nan,nan
PTF11lpv-NUV.fits.gz,pre_disc,10,nan,nan
PTF11mfy-FUV.fits.gz,pre_disc,2,nan,nan
PTF11mfy-NUV.fits.gz,pre_disc,6,nan,nan
PTF11mke-NUV.fits.gz,single,1,1,0
PTF11moy-FUV.fits.gz,post_disc,2,0,2
PTF11moy-NUV.fits.gz,post_disc,2,0,2
PTF11mpa-FUV.fits.gz,single,1,1,0
PTF11mpa-NUV.fits.gz,single,1,1,0
PTF11mto-FUV.fits.gz,pre_disc,2,nan,nan
PTF11mto-NUV.fits.gz,pre_disc,2,nan,nan
PTF11mty-FUV.fits.gz,pre_disc,2,2,0
PTF11mty-NUV.fits.gz,pre_disc,7,7,0
PTF11muc-FUV.fits.gz,pre_disc,2,nan,nan
PTF11muc-NUV.fits.gz,pre_disc,35,nan,nan
PTF11muf-FUV.fits.gz,pre_disc,2,nan,nan
PTF11muf-NUV.fits.gz,pre_disc,3,nan,nan
PTF11mvg-NUV.fits.gz,pre_disc,2,nan,nan
PTF11mxk-FUV.fits.gz,post_disc,2,0,2
PTF11mxk-NUV.fits.gz,post_disc,2,0,2
PTF11ncy-FUV.fits.gz,pre_disc,2,nan,nan
PTF11ncy-NUV.fits.gz,pre_disc,2,nan,nan
PTF11nvm-FUV.fits.gz,single,1,nan,nan
PTF11nvm-NUV.fits.gz,unknown,3,nan,nan
PTF11oqn-FUV.fits.gz,single,1,1,0
PTF11oqn-NUV.fits.gz,single,1,1,0
PTF11owc-FUV.fits.gz,pre_disc,2,2,0
PTF11owc-NUV.fits.gz,pre_disc,2,2,0
PTF11oyn-FUV.fits.gz,pre_disc,11,11,0
PTF11oyn-NUV.fits.gz,pre_disc,25,25,0
PTF11ozd-FUV.fits.gz,pre_disc,4,4,0
PTF11ozd-NUV.fits.gz,pre_disc,6,6,0
PTF11pdi-NUV.fits.gz,post_disc,2,0,2
PTF11pdk-FUV.fits.gz,single,1,1,0
PTF11pdk-NUV.fits.gz,single,1,1,0
PTF11pfp-FUV.fits.gz,pre_disc,3,3,0
PTF11pfp-NUV.fits.gz,pre_disc,3,3,0
PTF11phk-NUV.fits.gz,pre_disc,2,2,0
PTF11phm-FUV.fits.gz,pre_disc,2,nan,nan
PTF11phm-NUV.fits.gz,pre_disc,4,nan,nan
PTF11ppn-FUV.fits.gz,pre_disc,2,2,0
PTF11ppn-NUV.fits.gz,pre_disc,2,2,0
PTF11qbk-FUV.fits.gz,pre_disc,2,2,0
PTF11qbk-NUV.fits.gz,pre_disc,2,2,0
PTF11qgy-FUV.fits.gz,pre_disc,8,8,0
PTF11qgy-NUV.fits.gz,pre_disc,8,8,0
PTF11qko-FUV.fits.gz,pre_disc,2,2,0
PTF11qko-NUV.fits.gz,pre_disc,2,2,0
PTF11qmn-FUV.fits.gz,single,1,1,0
PTF11qmn-NUV.fits.gz,pre_disc,22,22,0
PTF11qmo-FUV.fits.gz,single,1,0,1
PTF11qmo-NUV.fits.gz,single,1,0,1
PTF11qpc-FUV.fits.gz,single,1,1,0
PTF11qpc-NUV.fits.gz,pre_disc,3,3,0
PTF11qpg-FUV.fits.gz,single,1,1,0
PTF11qpg-NUV.fits.gz,single,1,1,0
PTF11qri-FUV.fits.gz,single,1,1,0
PTF11qri-NUV.fits.gz,single,1,1,0
PTF11qtq-NUV.fits.gz,single,1,nan,nan
PTF11quu-FUV.fits.gz,single,1,1,0
PTF11quu-NUV.fits.gz,pre_disc,2,2,0
PTF11rem-FUV.fits.gz,pre_disc,23,23,0
PTF11rem-NUV.fits.gz,pre_disc,31,31,0
PTF11rkd-FUV.fits.gz,pre_disc,5,5,0
PTF11rkd-NUV.fits.gz,pre_disc,5,5,0
PTF11rke-FUV.fits.gz,pre_disc,5,5,0
PTF11rke-NUV.fits.gz,pre_disc,5,5,0
PTF11rmb-FUV.fits.gz,single,1,1,0
PTF11rmb-NUV.fits.gz,single,1,1,0
PTF11rnq-FUV.fits.gz,pre_disc,22,22,0
PTF11rnq-NUV.fits.gz,pre_disc,48,48,0
PTF11rnu-FUV.fits.gz,post_disc,2,0,2
PTF11rnu-NUV.fits.gz,post_disc,3,0,3
PTF11rpc-FUV.fits.gz,pre_disc,4,4,0
PTF11rpc-NUV.fits.gz,pre_disc,6,6,0
PTF11rpz-FUV.fits.gz,pre_disc,15,15,0
PTF11rpz-NUV.fits.gz,pre_disc,19,19,0
PTF11v-FUV.fits.gz,single,1,1,0
PTF11v-NUV.fits.gz,single,1,1,0
PTF11vl-FUV.fits.gz,unknown,2,nan,nan
PTF11vl-NUV.fits.gz,unknown,3,nan,nan
PTF11wv-FUV.fits.gz,pre_disc,2,nan,nan
PTF11wv-NUV.fits.gz,pre_post_disc,6,nan,nan
PTF11yp-FUV.fits.gz,pre_disc,2,2,0
PTF11yp-NUV.fits.gz,pre_disc,2,2,0
PTF12alp-FUV.fits.gz,single,1,1,0
PTF12alp-NUV.fits.gz,single,1,1,0
PTF12aob-FUV.fits.gz,pre_disc,2,2,0
PTF12aob-NUV.fits.gz,pre_disc,2,2,0
PTF12art-FUV.fits.gz,pre_disc,2,2,0
PTF12art-NUV.fits.gz,pre_disc,3,3,0
PTF12asw-FUV.fits.gz,pre_disc,4,nan,nan
PTF12asw-NUV.fits.gz,pre_disc,6,nan,nan
PTF12bnb-FUV.fits.gz,single,1,1,0
PTF12bnb-NUV.fits.gz,pre_disc,3,3,0
PTF12box-FUV.fits.gz,single,1,1,0
PTF12box-NUV.fits.gz,single,1,1,0
PTF12bsa-FUV.fits.gz,single,1,1,0
PTF12bsa-NUV.fits.gz,pre_disc,4,4,0
PTF12bwc-FUV.fits.gz,pre_disc,2,2,0
PTF12bwc-NUV.fits.gz,pre_disc,4,4,0
PTF12ccy-FUV.fits.gz,single,1,1,0
PTF12ccy-NUV.fits.gz,single,1,1,0
PTF12ccz-FUV.fits.gz,pre_disc,2,2,0
PTF12ccz-NUV.fits.gz,pre_disc,2,2,0
PTF12cdb-FUV.fits.gz,single,1,1,0
PTF12cdb-NUV.fits.gz,pre_post_disc,3,1,2
PTF12cdd-NUV.fits.gz,single,1,1,0
PTF12cdq-FUV.fits.gz,single,1,1,0
PTF12cdq-NUV.fits.gz,single,1,1,0
PTF12cgc-FUV.fits.gz,single,1,1,0
PTF12cgc-NUV.fits.gz,pre_disc,2,2,0
PTF12chm-FUV.fits.gz,single,1,1,0
PTF12chm-NUV.fits.gz,single,1,1,0
PTF12cia-FUV.fits.gz,pre_disc,2,2,0
PTF12cia-NUV.fits.gz,pre_disc,4,4,0
PTF12cks-FUV.fits.gz,single,1,1,0
PTF12cks-NUV.fits.gz,single,1,1,0
PTF12csi-FUV.fits.gz,pre_disc,2,nan,nan
PTF12csi-NUV.fits.gz,pre_disc,3,nan,nan
PTF12dco-FUV.fits.gz,post_disc,3,0,3
PTF12dco-NUV.fits.gz,post_disc,3,0,3
PTF12dem-NUV.fits.gz,single,1,1,0
PTF12dgy-FUV.fits.gz,pre_disc,2,2,0
PTF12dgy-NUV.fits.gz,pre_disc,2,2,0
PTF12dhb-FUV.fits.gz,pre_disc,7,7,0
PTF12dhb-NUV.fits.gz,pre_disc,11,11,0
PTF12dhk-FUV.fits.gz,single,1,1,0
PTF12dhk-NUV.fits.gz,pre_disc,5,nan,nan
PTF12dhl-FUV.fits.gz,pre_disc,2,2,0
PTF12dhl-NUV.fits.gz,pre_disc,3,3,0
PTF12dst-FUV.fits.gz,post_disc,3,0,3
PTF12dst-NUV.fits.gz,post_disc,5,0,5
PTF12dsu-FUV.fits.gz,pre_disc,2,2,0
PTF12dsu-NUV.fits.gz,pre_disc,2,2,0
PTF12dxf-FUV.fits.gz,pre_disc,2,2,0
PTF12dxf-NUV.fits.gz,pre_disc,6,6,0
PTF12dxm-FUV.fits.gz,pre_disc,3,3,0
PTF12dxm-NUV.fits.gz,pre_disc,3,3,0
PTF12dyr-FUV.fits.gz,pre_disc,2,2,0
PTF12dyr-NUV.fits.gz,pre_disc,2,2,0
PTF12eab-FUV.fits.gz,pre_disc,2,2,0
PTF12eab-NUV.fits.gz,pre_disc,4,4,0
PTF12eaj-FUV.fits.gz,pre_disc,3,3,0
PTF12eaj-NUV.fits.gz,pre_disc,5,5,0
PTF12ebv-FUV.fits.gz,pre_disc,2,2,0
PTF12ebv-NUV.fits.gz,pre_disc,2,2,0
PTF12ecj-NUV.fits.gz,single,1,1,0
PTF12eck-FUV.fits.gz,pre_disc,3,3,0
PTF12eck-NUV.fits.gz,pre_disc,4,4,0
PTF12ecm-FUV.fits.gz,single,1,1,0
PTF12ecm-NUV.fits.gz,single,1,1,0
PTF12ecr-FUV.fits.gz,pre_disc,2,2,0
PTF12ecr-NUV.fits.gz,pre_disc,2,2,0
PTF12edl-FUV.fits.gz,pre_disc,2,nan,nan
PTF12edl-NUV.fits.gz,pre_disc,2,nan,nan
PTF12eer-FUV.fits.gz,single,1,1,0
PTF12eer-NUV.fits.gz,pre_disc,3,3,0
PTF12egm-FUV.fits.gz,single,1,1,0
PTF12egm-NUV.fits.gz,single,1,1,0
PTF12egr-FUV.fits.gz,pre_disc,2,nan,nan
PTF12egr-NUV.fits.gz,pre_disc,2,nan,nan
PTF12ejf-FUV.fits.gz,single,1,1,0
PTF12ejf-NUV.fits.gz,single,1,1,0
PTF12ekl-FUV.fits.gz,pre_disc,2,2,0
PTF12ekl-NUV.fits.gz,pre_disc,2,2,0
PTF12elj-FUV.fits.gz,pre_disc,2,2,0
PTF12elj-NUV.fits.gz,pre_disc,3,3,0
PTF12emh-FUV.fits.gz,pre_disc,2,2,0
PTF12emh-NUV.fits.gz,pre_disc,3,3,0
PTF12emp-FUV.fits.gz,pre_disc,2,2,0
PTF12emp-NUV.fits.gz,pre_disc,2,2,0
PTF12eof-FUV.fits.gz,single,1,1,0
PTF12eof-NUV.fits.gz,single,1,1,0
PTF12esv-FUV.fits.gz,pre_disc,2,2,0
PTF12esv-NUV.fits.gz,pre_disc,2,2,0
PTF12eut-FUV.fits.gz,pre_disc,2,nan,nan
PTF12eut-NUV.fits.gz,pre_disc,2,nan,nan
PTF12exf-FUV.fits.gz,single,1,1,0
PTF12exf-NUV.fits.gz,single,1,1,0
PTF12fhn-FUV.fits.gz,pre_disc,2,2,0
PTF12fhn-NUV.fits.gz,pre_disc,2,2,0
PTF12fir-FUV.fits.gz,pre_disc,2,2,0
PTF12fir-NUV.fits.gz,pre_disc,2,2,0
PTF12fjx-FUV.fits.gz,pre_disc,2,nan,nan
PTF12fjx-NUV.fits.gz,pre_disc,2,nan,nan
PTF12fkk-FUV.fits.gz,pre_disc,2,2,0
PTF12fkk-NUV.fits.gz,pre_disc,3,3,0
PTF12fls-FUV.fits.gz,pre_disc,2,2,0
PTF12fls-NUV.fits.gz,pre_disc,2,2,0
PTF12fsd-FUV.fits.gz,single,1,0,1
PTF12fsd-NUV.fits.gz,post_disc,2,nan,nan
PTF12fut-FUV.fits.gz,single,1,0,1
PTF12fut-NUV.fits.gz,single,1,0,1
PTF12fuu-FUV.fits.gz,pre_disc,6,6,0
PTF12fuu-NUV.fits.gz,pre_disc,6,6,0
PTF12fxd-FUV.fits.gz,single,1,1,0
PTF12fxd-NUV.fits.gz,pre_disc,3,3,0
PTF12fzf-NUV.fits.gz,single,1,1,0
PTF12gax-FUV.fits.gz,pre_disc,2,2,0
PTF12gax-NUV.fits.gz,pre_disc,3,3,0
PTF12gbr-FUV.fits.gz,pre_disc,2,2,0
PTF12gbr-NUV.fits.gz,pre_disc,3,3,0
PTF12gdq-FUV.fits.gz,pre_disc,4,nan,nan
PTF12gdq-NUV.fits.gz,pre_disc,5,nan,nan
PTF12gix-FUV.fits.gz,pre_disc,10,10,0
PTF12gix-NUV.fits.gz,pre_disc,42,42,0
PTF12giy-FUV.fits.gz,pre_disc,5,5,0
PTF12giy-NUV.fits.gz,pre_disc,5,5,0
PTF12gkn-FUV.fits.gz,pre_disc,3,3,0
PTF12gkn-NUV.fits.gz,pre_disc,3,3,0
PTF12gmf-FUV.fits.gz,single,1,1,0
PTF12gmf-NUV.fits.gz,single,1,1,0
PTF12gmq-FUV.fits.gz,single,1,1,0
PTF12gmq-NUV.fits.gz,pre_disc,2,2,0
PTF12gmu-FUV.fits.gz,pre_disc,2,2,0
PTF12gmu-NUV.fits.gz,pre_disc,4,4,0
PTF12gmv-FUV.fits.gz,pre_disc,3,3,0
PTF12gmv-NUV.fits.gz,pre_post_disc,7,3,4
PTF12gmy-FUV.fits.gz,pre_disc,5,5,0
PTF12gmy-NUV.fits.gz,pre_disc,5,5,0
PTF12gnw-FUV.fits.gz,pre_disc,4,4,0
PTF12gnw-NUV.fits.gz,pre_disc,5,5,0
PTF12gpd-FUV.fits.gz,pre_disc,3,3,0
PTF12gpd-NUV.fits.gz,pre_disc,4,4,0
PTF12gqy-FUV.fits.gz,pre_disc,2,2,0
PTF12gqy-NUV.fits.gz,pre_disc,2,2,0
PTF12grk-FUV.fits.gz,pre_disc,2,2,0
PTF12grk-NUV.fits.gz,pre_disc,3,3,0
PTF12gui-FUV.fits.gz,pre_disc,3,3,0
PTF12gui-NUV.fits.gz,pre_disc,3,3,0
PTF12gvq-FUV.fits.gz,pre_disc,2,nan,nan
PTF12gvq-NUV.fits.gz,pre_disc,2,nan,nan
PTF12gwj-FUV.fits.gz,single,1,1,0
PTF12gwj-NUV.fits.gz,single,1,1,0
PTF12hdb-FUV.fits.gz,pre_disc,162,162,0
PTF12hdb-NUV.fits.gz,pre_disc,372,372,0
PTF12hmx-FUV.fits.gz,pre_disc,7,7,0
PTF12hmx-NUV.fits.gz,pre_disc,8,8,0
PTF12hnr-FUV.fits.gz,pre_disc,5,5,0
PTF12hnr-NUV.fits.gz,pre_disc,5,5,0
PTF12hod-FUV.fits.gz,single,1,1,0
PTF12hod-NUV.fits.gz,single,1,1,0
PTF12hwb-FUV.fits.gz,pre_disc,3,3,0
PTF12hwb-NUV.fits.gz,pre_disc,4,4,0
PTF12hws-FUV.fits.gz,unknown,3,nan,nan
PTF12hws-NUV.fits.gz,unknown,3,nan,nan
PTF12ibd-FUV.fits.gz,pre_disc,6,6,0
PTF12ibd-NUV.fits.gz,pre_disc,6,6,0
PTF12ie-FUV.fits.gz,pre_disc,2,2,0
PTF12ie-NUV.fits.gz,pre_disc,2,2,0
PTF12igp-NUV.fits.gz,pre_post_disc,2,nan,nan
PTF12igw-FUV.fits.gz,single,1,1,0
PTF12igw-NUV.fits.gz,pre_post_disc,2,nan,nan
PTF12ikt-FUV.fits.gz,pre_disc,6,6,0
PTF12ikt-NUV.fits.gz,pre_disc,10,10,0
PTF12ilb-FUV.fits.gz,pre_disc,3,nan,nan
PTF12ilb-NUV.fits.gz,pre_disc,4,nan,nan
PTF12irx-FUV.fits.gz,single,1,1,0
PTF12irx-NUV.fits.gz,pre_post_disc,2,1,1
PTF12itq-FUV.fits.gz,pre_disc,11,nan,nan
PTF12itq-NUV.fits.gz,pre_disc,16,nan,nan
PTF12jb-NUV.fits.gz,pre_disc,3,3,0
PTF12lc-FUV.fits.gz,pre_disc,4,4,0
PTF12lc-NUV.fits.gz,pre_disc,2,2,0
PTF12mj-FUV.fits.gz,pre_disc,2,nan,nan
PTF12mj-NUV.fits.gz,pre_disc,2,nan,nan
PTF12ml-FUV.fits.gz,pre_disc,4,4,0
PTF12ml-NUV.fits.gz,pre_disc,4,4,0
PTF12rz-FUV.fits.gz,pre_disc,2,nan,nan
PTF12rz-NUV.fits.gz,pre_disc,2,nan,nan
PTF12sz-NUV.fits.gz,pre_disc,4,4,0
PTF12yc-FUV.fits.gz,pre_disc,5,5,0
PTF12yc-NUV.fits.gz,pre_disc,6,6,0
PTF12zp-FUV.fits.gz,pre_disc,7,7,0
PTF12zp-NUV.fits.gz,pre_disc,174,174,0
PTF13ai-FUV.fits.gz,pre_disc,2,2,0
PTF13ai-NUV.fits.gz,pre_disc,2,2,0
PTF13aol-FUV.fits.gz,pre_disc,8,8,0
PTF13aol-NUV.fits.gz,pre_disc,8,8,0
PTF13aro-FUV.fits.gz,pre_disc,2,2,0
PTF13aro-NUV.fits.gz,pre_disc,3,3,0
PTF13ats-FUV.fits.gz,pre_post_disc,2,1,1
PTF13ats-NUV.fits.gz,pre_post_disc,3,2,1
PTF13byn-FUV.fits.gz,pre_disc,2,2,0
PTF13byn-NUV.fits.gz,pre_disc,3,3,0
PTF13cat-FUV.fits.gz,pre_post_disc,2,1,1
PTF13cat-NUV.fits.gz,pre_post_disc,2,1,1
PTF13cay-NUV.fits.gz,single,1,0,1
PTF13caz-NUV.fits.gz,single,1,0,1
PTF13ccc-FUV.fits.gz,pre_disc,5,5,0
PTF13ccc-NUV.fits.gz,pre_disc,7,7,0
PTF13ccq-FUV.fits.gz,pre_disc,4,nan,nan
PTF13ccq-NUV.fits.gz,pre_disc,4,nan,nan
PTF13cjh-FUV.fits.gz,pre_post_disc,3,nan,nan
PTF13cjh-NUV.fits.gz,pre_post_disc,3,nan,nan
PTF13ckk-NUV.fits.gz,single,1,1,0
PTF13cuv-FUV.fits.gz,pre_disc,2,2,0
PTF13cuv-NUV.fits.gz,pre_disc,2,2,0
PTF13cyy-FUV.fits.gz,pre_disc,4,4,0
PTF13cyy-NUV.fits.gz,pre_disc,4,4,0
PTF13daa-FUV.fits.gz,pre_disc,2,2,0
PTF13daa-NUV.fits.gz,pre_disc,2,2,0
PTF13dad-FUV.fits.gz,single,1,0,1
PTF13dad-NUV.fits.gz,single,1,0,1
PTF13dat-FUV.fits.gz,pre_disc,2,2,0
PTF13dat-NUV.fits.gz,pre_disc,3,3,0
PTF13ddg-FUV.fits.gz,pre_disc,2,2,0
PTF13ddg-NUV.fits.gz,pre_disc,17,17,0
PTF13ddi-FUV.fits.gz,single,1,1,0
PTF13ddi-NUV.fits.gz,pre_disc,5,5,0
PTF13dfa-FUV.fits.gz,pre_disc,4,4,0
PTF13dfa-NUV.fits.gz,pre_disc,5,5,0
PTF13dhp-FUV.fits.gz,pre_disc,4,4,0
PTF13dhp-NUV.fits.gz,pre_disc,4,4,0
PTF13dnj-FUV.fits.gz,pre_post_disc,3,1,2
PTF13dnj-NUV.fits.gz,pre_post_disc,5,1,4
PTF13dnw-FUV.fits.gz,unknown,3,nan,nan
PTF13dnw-NUV.fits.gz,unknown,3,nan,nan
PTF13dpz-FUV.fits.gz,post_disc,3,0,3
PTF13dpz-NUV.fits.gz,post_disc,3,0,3
PTF13dqa-FUV.fits.gz,pre_disc,5,nan,nan
PTF13dqa-NUV.fits.gz,pre_disc,5,nan,nan
PTF13dqc-NUV.fits.gz,unknown,3,nan,nan
PTF13dqj-NUV.fits.gz,pre_disc,4,nan,nan
PTF13dzm-FUV.fits.gz,pre_disc,2,nan,nan
PTF13dzm-NUV.fits.gz,pre_disc,2,nan,nan
PTF13e-FUV.fits.gz,pre_disc,2,2,0
PTF13e-NUV.fits.gz,pre_disc,2,2,0
PTF13ehy-FUV.fits.gz,single,1,1,0
PTF13ehy-NUV.fits.gz,single,1,1,0
PTF13ekv-FUV.fits.gz,single,1,1,0
PTF13ekv-NUV.fits.gz,single,1,1,0
PTF13f-FUV.fits.gz,pre_disc,2,2,0
PTF13f-NUV.fits.gz,pre_disc,2,2,0
PTF13i-FUV.fits.gz,pre_disc,2,nan,nan
PTF13i-NUV.fits.gz,pre_disc,3,nan,nan
Rakke-FUV.fits.gz,post_disc,105,0,105
Rakke-NUV.fits.gz,post_disc,222,0,222
ROTSE3_J114340.4+485056.4-FUV.fits.gz,unknown,3,nan,nan
ROTSE3_J114340.4+485056.4-NUV.fits.gz,unknown,5,nan,nan
ROTSE3_J114340.5+485056-FUV.fits.gz,pre_disc,3,3,0
ROTSE3_J114340.5+485056-NUV.fits.gz,pre_disc,5,5,0
ROTSE3_J125708.9-172527-FUV.fits.gz,single,1,1,0
ROTSE3_J125708.9-172527-NUV.fits.gz,pre_disc,5,5,0
ROTSE3_J133033.0-313427-FUV.fits.gz,pre_disc,4,nan,nan
ROTSE3_J133033.0-313427-NUV.fits.gz,pre_disc,5,nan,nan
SCP-06H3-FUV.fits.gz,post_disc,3,nan,nan
SCP-06H3-NUV.fits.gz,post_disc,39,nan,nan
SCP-06K18-FUV.fits.gz,pre_post_disc,5,1,4
SCP-06K18-NUV.fits.gz,pre_post_disc,35,8,27
SDSS-II_SN_10036-FUV.fits.gz,pre_disc,4,4,0
SDSS-II_SN_10036-NUV.fits.gz,pre_disc,4,4,0
SDSS-II_SN_10037-FUV.fits.gz,post_disc,2,nan,nan
SDSS-II_SN_10037-NUV.fits.gz,post_disc,6,nan,nan
SDSS-II_SN_10045-FUV.fits.gz,unknown,4,nan,nan
SDSS-II_SN_10045-NUV.fits.gz,unknown,5,nan,nan
SDSS-II_SN_10066-FUV.fits.gz,pre_disc,53,nan,nan
SDSS-II_SN_10066-NUV.fits.gz,pre_disc,146,nan,nan
SDSS-II_SN_10113-FUV.fits.gz,pre_post_disc,5,1,4
SDSS-II_SN_10113-NUV.fits.gz,pre_post_disc,6,1,5
SDSS-II_SN_10146-FUV.fits.gz,pre_disc,4,nan,nan
SDSS-II_SN_10146-NUV.fits.gz,pre_disc,4,nan,nan
SDSS-II_SN_10154-FUV.fits.gz,pre_post_disc,4,3,1
SDSS-II_SN_10154-NUV.fits.gz,pre_post_disc,4,3,1
SDSS-II_SN_10324-NUV.fits.gz,post_disc,2,nan,nan
SDSS-II_SN_10448-FUV.fits.gz,unknown,4,nan,nan
SDSS-II_SN_10448-NUV.fits.gz,unknown,5,nan,nan
SDSS-II_SN_10450-FUV.fits.gz,pre_post_disc,10,4,6
SDSS-II_SN_10450-NUV.fits.gz,pre_post_disc,11,4,7
SDSS-II_SN_10460-FUV.fits.gz,pre_disc,6,6,0
SDSS-II_SN_10460-NUV.fits.gz,pre_disc,6,6,0
SDSS-II_SN_10480-FUV.fits.gz,pre_disc,3,nan,nan
SDSS-II_SN_10480-NUV.fits.gz,pre_disc,3,nan,nan
SDSS-II_SN_10506-FUV.fits.gz,pre_post_disc,4,1,3
SDSS-II_SN_10506-NUV.fits.gz,pre_post_disc,4,1,3
SDSS-II_SN_10524-FUV.fits.gz,pre_post_disc,2,1,1
SDSS-II_SN_10524-NUV.fits.gz,pre_post_disc,2,1,1
SDSS-II_SN_10559-FUV.fits.gz,pre_post_disc,5,nan,nan
SDSS-II_SN_10559-NUV.fits.gz,pre_post_disc,5,nan,nan
SDSS-II_SN_10620-FUV.fits.gz,pre_disc,6,6,0
SDSS-II_SN_10620-NUV.fits.gz,pre_disc,6,6,0
SDSS-II_SN_10690-FUV.fits.gz,pre_disc,3,nan,nan
SDSS-II_SN_10690-NUV.fits.gz,pre_disc,3,nan,nan
SDSS-II_SN_11026-FUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_11026-NUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_11092-FUV.fits.gz,post_disc,2,0,2
SDSS-II_SN_11092-NUV.fits.gz,post_disc,3,0,3
SDSS-II_SN_11098-FUV.fits.gz,pre_post_disc,7,nan,nan
SDSS-II_SN_11098-NUV.fits.gz,pre_post_disc,14,nan,nan
SDSS-II_SN_11120-FUV.fits.gz,pre_disc,7,nan,nan
SDSS-II_SN_11120-NUV.fits.gz,pre_disc,7,nan,nan
SDSS-II_SN_11141-FUV.fits.gz,unknown,7,nan,nan
SDSS-II_SN_11141-NUV.fits.gz,unknown,8,nan,nan
SDSS-II_SN_11156-FUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_11156-NUV.fits.gz,pre_post_disc,4,nan,nan
SDSS-II_SN_11181-FUV.fits.gz,unknown,3,nan,nan
SDSS-II_SN_11181-NUV.fits.gz,unknown,3,nan,nan
SDSS-II_SN_11263-FUV.fits.gz,pre_disc,3,3,0
SDSS-II_SN_11263-NUV.fits.gz,pre_disc,3,3,0
SDSS-II_SN_11305-FUV.fits.gz,pre_post_disc,4,2,2
SDSS-II_SN_11305-NUV.fits.gz,pre_post_disc,4,2,2
SDSS-II_SN_11306-FUV.fits.gz,pre_disc,2,2,0
SDSS-II_SN_11306-NUV.fits.gz,pre_post_disc,6,2,4
SDSS-II_SN_11311-FUV.fits.gz,unknown,7,nan,nan
SDSS-II_SN_11311-NUV.fits.gz,unknown,7,nan,nan
SDSS-II_SN_11314-FUV.fits.gz,pre_disc,5,5,0
SDSS-II_SN_11314-NUV.fits.gz,pre_disc,5,5,0
SDSS-II_SN_11317-FUV.fits.gz,post_disc,4,nan,nan
SDSS-II_SN_11317-NUV.fits.gz,post_disc,4,nan,nan
SDSS-II_SN_11370-FUV.fits.gz,pre_post_disc,6,1,5
SDSS-II_SN_11370-NUV.fits.gz,pre_post_disc,6,1,5
SDSS-II_SN_11478-FUV.fits.gz,unknown,3,nan,nan
SDSS-II_SN_11478-NUV.fits.gz,unknown,6,nan,nan
SDSS-II_SN_11501-FUV.fits.gz,unknown,3,nan,nan
SDSS-II_SN_11501-NUV.fits.gz,unknown,4,nan,nan
SDSS-II_SN_11518-FUV.fits.gz,pre_post_disc,6,1,5
SDSS-II_SN_11518-NUV.fits.gz,pre_post_disc,6,1,5
SDSS-II_SN_11523-FUV.fits.gz,pre_post_disc,6,nan,nan
SDSS-II_SN_11523-NUV.fits.gz,pre_post_disc,6,nan,nan
SDSS-II_SN_11564-FUV.fits.gz,post_disc,7,nan,nan
SDSS-II_SN_11564-NUV.fits.gz,post_disc,7,nan,nan
SDSS-II_SN_1166-FUV.fits.gz,pre_post_disc,8,3,5
SDSS-II_SN_1166-NUV.fits.gz,pre_post_disc,8,3,5
SDSS-II_SN_11723-FUV.fits.gz,post_disc,3,0,3
SDSS-II_SN_11723-NUV.fits.gz,post_disc,4,0,4
SDSS-II_SN_11730-FUV.fits.gz,pre_post_disc,5,nan,nan
SDSS-II_SN_11730-NUV.fits.gz,pre_post_disc,5,nan,nan
SDSS-II_SN_11732-FUV.fits.gz,unknown,6,nan,nan
SDSS-II_SN_11732-NUV.fits.gz,unknown,6,nan,nan
SDSS-II_SN_11771-FUV.fits.gz,pre_post_disc,5,nan,nan
SDSS-II_SN_11771-NUV.fits.gz,pre_post_disc,5,nan,nan
SDSS-II_SN_11858-FUV.fits.gz,pre_disc,8,nan,nan
SDSS-II_SN_11858-NUV.fits.gz,pre_disc,8,nan,nan
SDSS-II_SN_12076-FUV.fits.gz,unknown,4,nan,nan
SDSS-II_SN_12076-NUV.fits.gz,unknown,4,nan,nan
SDSS-II_SN_12087-NUV.fits.gz,single,1,1,0
SDSS-II_SN_12110-NUV.fits.gz,single,1,nan,nan
SDSS-II_SN_12133-FUV.fits.gz,pre_disc,3,3,0
SDSS-II_SN_12133-NUV.fits.gz,pre_disc,3,3,0
SDSS-II_SN_1214-NUV.fits.gz,single,1,nan,nan
SDSS-II_SN_12213-FUV.fits.gz,pre_post_disc,7,nan,nan
SDSS-II_SN_12213-NUV.fits.gz,pre_post_disc,8,nan,nan
SDSS-II_SN_12308-FUV.fits.gz,pre_post_disc,6,nan,nan
SDSS-II_SN_12308-NUV.fits.gz,pre_post_disc,7,nan,nan
SDSS-II_SN_1243-FUV.fits.gz,unknown,7,nan,nan
SDSS-II_SN_1243-NUV.fits.gz,unknown,10,nan,nan
SDSS-II_SN_12547-FUV.fits.gz,pre_disc,5,nan,nan
SDSS-II_SN_12547-NUV.fits.gz,pre_disc,5,nan,nan
SDSS-II_SN_12804-FUV.fits.gz,pre_post_disc,8,nan,nan
