name,objname,ra,dec,z,z_err,v_helio,v_helio_err,h_dist,h_dist_err,z_indep_dist,type,morph,a_v,a_k,posn_ref,z_ref,sep,offset,host,galex_ra,galex_dec,morph_ref
SDSS-II SN 17206,2MASS J03035659+0043413,03h03m56.615s,+00d43m41.54s,0.1564,0.0001,46887.547,29.97925,667.02,46.69,5.0,G,,0.237,0.026,2007SDSS6.C...0000:,2011ApJ...738..162S,0.035,6.9036429635189736,SDSS J30356.61+004341.4,3h03m56.474s,0d43m41.74s,
SDSS-II SN 17219,WISEA J001246.59-000610.3,00h12m46.582s,-00d06m11.18s,0.19427,1e-05,58241.588353,2.39834,826.95,57.89,,G,,0.081,0.009000000000000001,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.044,10.642592008462943,SDSS J01246.59-000611.1,0h12m46.6632s,-0d06m08.8416s,
SDSS-II SN 17272,SDSS-II SN 17272,03h08m30s,-00d15m,,,,,,,,SN,,0.2,0.022,2018PASP..130f4002S,,0.002,,,3h08m28.776s,-0d14m48.7068s,
SDSS-II SN 17324,SDSS-II SN 17324,03h10m41.918s,-00d27m07.72s,0.493,,147797.7025,,2108.74,147.61,2.0,VisS,,0.195,0.021,2011ApJ...738..162S,2011ApJ...738..162S,0.003,1.5366496463882195,,3h10m41.928s,-0d27m07.722s,
SDSS-II SN 17337,SDSS-II SN 17337,02h12m03.131s,+00d14m04.12s,0.265,,79445.0125,,1131.21,79.18,2.0,VisS,,0.084,0.009000000000000001,2011ApJ...738..162S,2011ApJ...738..162S,0.002,0.9086370110194244,,2h12m03.12s,0d14m04.1172s,
SDSS-II SN 17370,SDSS-II SN 17370,21h07m36.935s,+00d11m29.10s,0.281,,84241.6925,,1198.95,83.93,2.0,G,,0.318,0.035,2007SDSS6.C...0000:,2011ApJ...738..162S,0.043,14.759650319136188,SDSS J10736.95+001131.4,21h07m36.96s,0d11m31.6s,
SDSS-II SN 17372,SDSS J001545.88-000418.2,00h15m45.883s,-00d04m18.31s,0.14612999999999998,2e-05,43807.179062,6.895227,620.76,43.45,,G,,0.073,0.008,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.042,7.675190299777522,SDSS J01545.88-000418.2,0h15m45.7224s,-0d04m17.544s,
SDSS-II SN 17395,SDSS-II SN 17395,23h37m37.456s,-00d57m02.28s,0.31,,92935.675,,1322.44,92.57,10.0,G,,0.094,0.01,2007SDSS6.C...0000:,2011ApJ...738..162S,0.01,3.5753885394921348,SDSS J33737.45-005702.2,23h37m37.493s,-0d57m02.29s,
SDSS-II SN 1740,WISEA J002137.08-005250.6,00h21m37.059s,-00d52m51.33s,0.16699999999999998,,50065.3475,,710.21,49.72,4.0,G,,0.07,0.008,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.004,0.7508504505512357,SDSS J02137.05-005251.3,0h21m37.07s,-0d52m51.19s,
SDSS-II SN 17408,WISEA J210916.61+004734.2,21h09m16.641s,+00d47m34.42s,0.24027,5e-05,72031.74356,15.889003,1024.49,71.72,,G,,0.302,0.033,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.02,6.115394204341698,SDSS J10916.64+004734.4,21h09m16.56s,0d47m34.264s,
SDSS-II SN 17421,SDSS-II SN 17421,23h29m32.551s,+00d40m35.82s,0.265,,79445.0125,,1129.68,79.08,10.0,G,,0.11,0.012,2007SDSS6.C...0000:,2011ApJ...738..162S,0.039,12.844796092712484,SDSS J32932.54+004035.8,23h29m32.577s,0d40m33.52s,
SDSS-II SN 17423,SDSS-II SN 17423,23h02m34.158s,-00d50m18.56s,0.303,,90837.1275,,1292.43,90.47,12.0,G,,0.157,0.017,2007SDSS6.C...0000:,2011ApJ...738..162S,0.005,1.9394286915169865,SDSS J30234.16-005018.5,23h02m34.146s,-0d50m18.31s,
SDSS-II SN 17433,SDSS-II SN 17433,00h12m44.458s,-00d02m03.64s,0.27,,80943.975,,1151.27,80.59,8.0,G,,0.079,0.009000000000000001,2007SDSS6.C...0000:,2011ApJ...738..162S,0.006999999999999999,2.3386745473919324,SDSS J01244.41-000203.2,0h12m44.431s,-0d02m03.5412s,
SDSS-II SN 17455,SDSS-II SN 17455,03h06m33s,-00d41m,,,,,,,,SN,,0.196,0.022,2018PASP..130f4002S,,0.002,,SDSS J30631.84-004115.0,3h06m31.776s,-0d41m13.9632s,
SDSS-II SN 1748,WISEA J233226.84-002856.0,23h32m26.832s,-00d28m56.00s,0.3397,0.0001,101839.51225,29.97925,1449.62,101.47,,G,,0.093,0.01,2007SDSS6.C...0000:,2011ApJ...738..162S,0.028,11.603809316437616,SDSS J33226.83-002855.9,23h32m26.92s,-0d28m56.98s,
SDSS-II SN 1750,SDSS J233734.66-002833.2,23h37m34.665s,-00d28m33.27s,0.26002,3e-05,77952.04585,9.293567,1108.38,77.59,,G,,0.09,0.01,2016SDSSD.C...0000:,2016SDSSD.C...0000:,0.011,3.5117063433660207,SDSS J33734.68-002833.2,23h37m34.623s,-0d28m33.11s,
SDSS-II SN 17508,SDSS-II SN 17508,00h44m24.484s,+00d40m04.19s,0.304,,91136.92,,1297.11,90.8,6.0,G,,0.054000000000000006,0.006,2007SDSS6.C...0000:,2011ApJ...738..162S,0.03,11.384303330123036,SDSS J04424.46+004003.7,0h44m24.384s,0d40m03.1908s,
SDSS-II SN 17527,SDSS-II SN 17527,00h01m04.934s,-00d10m27.92s,0.23,,68952.275,,979.89,68.59,2.0,VisS,,0.09,0.01,2011ApJ...738..162S,2011ApJ...738..162S,0.0,0.025328051883527058,SDSS J00104.89-001027.2,0h01m04.9337s,-0d10m27.9228s,
SDSS-II SN 17542,SDSS-II SN 17542,22h18m44s,+00d40m,,,,,,,,VisS,,0.163,0.018000000000000002,2018PASP..130f4002S,,0.008,,,22h18m42.96s,0d40m18.062s,
SDSS-II SN 17577,SDSS-II SN 17577 HOST,22h07m39.549s,-01d03m16.67s,0.28300000000000003,,84841.2775,,1206.98,84.49,,G,,0.242,0.027000000000000003,2010ApJ...713.1026D,2010ApJ...713.1026D,0.001,0.19722446143663386,,22h07m39.55s,-1d03m16.7s,
SDSS-II SN 17641,SDSS-II SN 17641,02h30m35s,-01d10m,,,,,,,,SN,,0.09,0.01,2018PASP..130f4002S,,0.002,,,2h30m33.288s,-1d10m25.212s,
SDSS-II SN 17647,SDSS J021707.76-004807.6,02h17m07.772s,-00d48m07.84s,0.2746,4e-05,82323.620085,10.79253,1172.42,82.07,,G,,0.097,0.011,2016SDSSD.C...0000:,2016SDSSD.C...0000:,0.039,13.37842325647508,SDSS J21707.76-004807.6,2h17m07.728s,-0d48m05.59s,
SDSS-II SN 1765,SDSS-II SN 01765,00h11m29s,-00d27m,,,,,,,,SN,,0.11,0.012,2018PASP..130f4002S,,0.0,,SDSS J01127.92-002649.5,0h11m27.9408s,-0d26m50.9028s,
SDSS-II SN 17667,SDSS-II SN 17667,02h29m27s,-00d49m,,,,,,,,SN,,0.087,0.01,2018PASP..130f4002S,,0.001,,,2h29m25.032s,-0d49m10.7256s,
SDSS-II SN 17692,WISEA J224815.22+005346.6,22h48m15.220s,+00d53m46.70s,0.1446,0.00015,43349.395915,45.868253,614.04,42.99,,G,,0.256,0.028,2004SDSS2.C...0000:,2004SDSS2.C...0000:,0.066,11.960588927434245,SDSS J24815.22+005346.6,22h48m15.36s,0d53m43.318s,
SDSS-II SN 17716,SDSS-II SN 17716,01h31m06s,+00d30m,,,,,,,,SN,,0.068,0.006999999999999999,2018PASP..130f4002S,,0.002,,SDSS J13104.20+002945.0,1h31m04.2s,0d29m45.683s,
SDSS-II SN 17737,SDSS-II SN 17737,03h01m50.281s,+00d36m18.42s,0.34299999999999997,,102828.8275,,1466.15,102.63,2.0,G,,0.278,0.031,2007SDSS6.C...0000:,2011ApJ...738..162S,0.009000000000000001,3.6736638965014916,SDSS J30150.28+003618.5,3h01m50.304s,0d36m18.803s,
SDSS-II SN 17743,SDSS-II SN 17743,03h38m41s,+00d58m,,,,,,,,SN,,0.307,0.034,2018PASP..130f4002S,,0.001,,SDSS J33839.54+005818.3,3h38m39.456s,0d58m18.41s,
SDSS-II SN 17748,WISEA J003913.69-001639.0,00h39m13.676s,-00d16m38.87s,0.179,,53662.8575,,761.73,53.32,,G,,0.053,0.006,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.003,0.6900619593666585,SDSS J03913.66-001639.0,0h39m13.673s,-0d16m39.05s,
SDSS-II SN 17773,SDSS-II SN 17773,02h13m08.203s,-00d18m22.82s,0.289,,86640.0325,,1234.02,86.38,12.0,VisS,,0.087,0.01,2010ApJ...713.1026D,2011ApJ...738..162S,0.006,2.0035135141457463,SDSS J21308.20-001823.2,2h13m08.214s,-0d18m22.53s,
SDSS-II SN 17803,SDSS-II SN 17803,22h33m45s,-00d28m,,,,,,,,SN,,0.146,0.016,2018PASP..130f4002S,,0.012,,SDSS J23344.00-002738.1,22h33m43.92s,-0d27m37.224s,
SDSS-II SN 17816,SDSS-II SN 17816,23h56m40s,-00d28m,,,,,,,,SN,,0.08900000000000001,0.01,2018PASP..130f4002S,,0.015,,,23h56m38.16s,-0d27m39.4452s,
SDSS-II SN 17820,NSCS J010434-002846,01h04m33s,-00d28.4m,0.31075,,93160.519375,,1326.23,92.84,,GClstr,,0.109,0.012,2002AJ....123.1807G,2002AJ....123.1807G,0.412,167.69434781120944,SDSS J10433.45-002759.8,1h04m33.527s,-0d27m59.26s,
SDSS-II SN 17829,SDSS-II SN 17829 HOST,03h32m07.584s,-00d50m07.66s,0.332,,99531.11,,1419.66,99.38,,G,,0.332,0.037000000000000005,2010ApJ...713.1026D,2010ApJ...713.1026D,0.001,0.4974367154151821,,3h32m07.58s,-0d50m07.7s,
SDSS-II SN 1783,SDSS-II SN 01783,20h37m45.206s,-00d37m40.73s,0.266,,79744.805,,1135.11,79.46,2.0,VisS,,0.268,0.029,2011ApJ...738..162S,2011ApJ...738..162S,0.021,7.129678563569686,,20h37m45.12s,-0d37m40.728s,
SDSS-II SN 17835,SDSS-II SN 17835,02h27m53.236s,-00d33m12.68s,0.3599,0.00012,107894.12158,35.675308,1537.9,107.65,2.0,G,,0.08,0.009000000000000001,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.011,4.742768981849238,SDSS J22753.23-003312.6,2h27m53.256s,-0d33m12.1212s,
SDSS-II SN 17849,SDSS-II SN 17849,01h48m24.696s,+00d49m59.93s,,,,,,,8.0,SN,,0.087,0.01,2013ApJ...763...88C,,0.002,,SDSS J14824.67+004959.8,1h48m24.7s,0d50m00s,
SDSS-II SN 17851,SDSS J022510.52+004525.5,02h25m10.523s,+00d45m25.51s,0.35700000000000004,0.0,107025.9225,0.0,1525.43,106.78,,G,,0.113,0.012,2007SDSS6.C...0000:,2005ApJS..158..161H,0.17600000000000002,78.2329683959411,SDSS J22511.03+004531.6,2h25m11.016s,0d45m33.03s,
SDSS-II SN 17902,SDSS-II SN 17902,00h44m33s,-00d05m,,,,,,,,SN,,0.038,0.004,2018PASP..130f4002S,,0.003,,,0h44m31.08s,-0d04m37.1172s,
SDSS-II SN 17906,SDSS-II SN 17906 HOST,03h44m56.522s,+00d24m08.68s,0.184,,55161.82,,786.07,55.03,,G,,0.355,0.039,2010ApJ...713.1026D,2010ApJ...713.1026D,0.0,0.13784390912909572,,3h44m56.52s,0d24m08.7s,
SDSS-II SN 17915,SDSS-II SN 17915,03h30m19.175s,+00d24m19.85s,0.214,,64155.595,,914.24,64.0,2.0,VisS,,0.319,0.035,2011ApJ...738..162S,2011ApJ...738..162S,0.001,0.06801736188511186,SDSS J33019.11+002419.7,3h30m19.176s,0d24m19.847s,
SDSS-II SN 17925,SDSS-II SN 17925 HOST,23h05m13.411s,+00d18m14.29s,0.28600000000000003,,85740.655,,1219.6,85.37,,G,,0.134,0.015,2010ApJ...713.1026D,2010ApJ...713.1026D,0.01,3.5115692080169905,,23h05m13.447s,0d18m14.53s,
SDSS-II SN 17927,SDSS-II SN 17927,22h19m28s,+00d39m,,,,,,,,SN,,0.153,0.017,2018PASP..130f4002S,,0.025,,,22h19m26.16s,0d39m12.154s,
SDSS-II SN 17928,WISEA J235352.88+010650.8,23h53m52.878s,+01d06m51.27s,0.1966,0.0005,58939.2055,149.89625,836.8,58.62,,G,,0.079,0.009000000000000001,2007SDSS6.C...0000:,2011ApJ...738..162S,0.019,4.780905681356443,SDSS J35352.88+010651.2,23h53m52.8s,1d06m51.3s,
SDSS-II SN 17934,SDSS-II SN 17934,00h47m04s,-00d11m,,,,,,,,SN,,0.056,0.006,2018PASP..130f4002S,,0.001,,SDSS J04702.85-001107.2,0h47m02.856s,-0d11m07.1088s,
SDSS-II SN 17945,SDSS-II SN 17945,01h47m00.764s,-00d18m06.37s,0.281,,84241.6925,,1199.35,83.96,10.0,G,,0.087,0.01,2007SDSS6.C...0000:,2011ApJ...738..162S,0.028,9.94957607075632,SDSS J14700.75-001806.5,1h47m00.689s,-0d18m07.65s,
SDSS-II SN 17949,SDSS J015649.25-001407.9,01h56m49.250s,-00d14m07.98s,0.305,,91436.7125,,1302.28,91.16,,G,,0.09,0.01,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.004,1.4932832870966857,SDSS J15649.25-001408.0,1h56m49.235s,-0d14m07.91s,
SDSS-II SN 17952,WISEA J015004.02+000447.8,01h50m04.023s,+00d04m47.83s,0.348,0.0005,104327.79,149.89625,1486.34,104.07,4.0,G,,0.093,0.01,2007SDSS6.C...0000:,2011ApJ...738..162S,0.041,17.68791924033284,SDSS J15004.02+000447.7,1h50m04.173s,0d04m46.87s,
SDSS-II SN 17957,WISEA J013421.34-004015.2,01h34m21.342s,-00d40m14.95s,0.37104,6e-05,111235.0092,17.687758,1584.8,110.94,,G,,0.08800000000000001,0.01,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.013,5.713844529894298,SDSS J13421.34-004014.9,1h34m21.384s,-0d40m14.5596s,
SDSS-II SN 17965,SDSS J224317.67-004531.8,22h43m17.680s,-00d45m31.90s,0.29600000000000004,,88738.58,,1262.48,88.37,,G,,0.17,0.019,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.004,1.5375519600904832,SDSS J24317.68-004531.8,22h43m17.68s,-0d45m31.65s,
SDSS-II SN 17967,WISEA J230206.98-003939.5,23h02m06.992s,-00d39m39.52s,0.37843,2e-05,113450.175983,4.496887,1615.47,113.08,,G,,0.175,0.019,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.083,38.79614096956204,SDSS J30206.98-003939.4,23h02m07.102s,-0d39m34.87s,
SDSS-II SN 17976,SDSS-II SN 17976,00h20m37s,-01d15m,,,,,,,,SN,,0.102,0.011,2018PASP..130f4002S,,0.0,,SDSS J02035.28-011508.8,0h20m35.2608s,-1d15m07.848s,
SDSS-II SN 17999,SDSS-II SN 17999,01h00m48s,+00d31m,,,,,,,,SN,,0.065,0.006999999999999999,2018PASP..130f4002S,,0.002,,SDSS J10046.88+003105.3,1h00m46.944s,0d31m04.7028s,
SDSS-II SN 18010,SDSS-II SN 18010,01h31m31.658s,+00d59m19.60s,0.27899999999999997,,83642.1075,,1190.56,83.34,6.0,G,,0.061,0.006999999999999999,2007SDSS6.C...0000:,2011ApJ...738..162S,0.013,4.461725474494731,SDSS J13131.66+005919.5,1h31m31.704s,0d59m19.259s,
SDSS-II SN 18034,SDSS-II SN 18034,01h08m32.316s,-00d13m06.05s,0.185,,55461.6125,,787.72,55.14,2.0,G,,0.095,0.01,2007SDSS6.C...0000:,2011ApJ...738..162S,0.028,6.324185784168257,SDSS J10832.31-001306.1,1h08m32.424s,-0d13m06.3372s,
SDSS-II SN 18038,SDSS-II SN 18038,01h25m49.042s,-00d13m15.66s,0.523,5e-05,156791.4775,15.889003,2235.49,156.48,,G,,0.075,0.008,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.013,8.207954939751351,SDSS J12549.04-001315.5,1h25m49.08s,-0d13m15.1644s,
SDSS-II SN 18047,WISEA J012817.83-003930.7,01h28m17.833s,-00d39m30.78s,0.359,0.0002,107625.5075,59.9585,1533.16,107.32,,G,,0.087,0.01,2007SDSS6.C...0000:,2011ApJ...738..162S,0.035,15.544569348653992,SDSS J12817.83-003930.7,1h28m17.812s,-0d39m28.72s,
SDSS-II SN 18049,SDSS J002514.54-002203.0,00h25m14.546s,-00d22m03.09s,0.261,,78245.8425,,1112.81,77.9,5.0,G,,0.063,0.006999999999999999,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.001,0.3298674406464878,SDSS J02514.54-002203.0,0h25m14.55s,-0d22m03.1s,
SDSS-II SN 18083,SDSS-II SN 18083,02h25m23.789s,-01d12m29.63s,0.17600000000000002,,52763.48,,750.28,52.52,12.0,VisS,,0.08199999999999999,0.009000000000000001,2010ApJ...713.1026D,2011ApJ...738..162S,0.006999999999999999,1.492168501941974,SDSS J22523.91-011229.8,2h25m23.805s,-1d12m29.3s,
SDSS-II SN 18100,WISEA J015743.77+002527.5,01h57m43.771s,+00d25m27.59s,0.4982,0.0002,149356.6235,59.9585,2129.72,149.08,,G,,0.07200000000000001,0.008,2007SDSS6.C...0000:,2011ApJ...738..162S,0.028,17.292960600285895,SDSS J15743.76+002527.6,1h57m43.872s,0d25m26.886s,
SDSS-II SN 18116,SDSS-II SN 18116,03h01m56s,+00d35m,,,,,,,,SN,,0.28,0.031,2018PASP..130f4002S,,0.0,,SDSS J30154.29+003508.6,3h01m54.24s,0d35m08.5164s,
SDSS-II SN 18129,SDSS-II SN 18129,02h14m36.440s,-00d42m58.23s,,,,,,,,G,,0.1,0.011,2007SDSS6.C...0000:,,0.004,,SDSS J21436.44-004258.2,2h14m36.432s,-0d42m58.0068s,
SDSS-II SN 18139,SDSS-II SN 18139,01h52m13.441s,+00d10m12.57s,0.48654,0.00011,145860.143573,31.778005,2079.69,145.58,2.0,G,,0.09,0.01,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.036000000000000004,21.9838206336142,SDSS J15213.44+001012.5,1h52m13.512s,0d10m14.466s,
SDSS-II SN 18146,SDSS J020943.23+000000.7,02h09m43.239s,+00d00m00.78s,0.43200000000000005,,129510.36,,1846.39,129.25,,G,,0.07,0.008,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.06,32.38938837137314,SDSS J20943.23+000000.7,2h09m43.052s,-0d00m01.49s,
SDSS-II SN 18175,SDSS-II SN 18175,01h43m57.989s,-00d23m56.44s,0.113,,33876.5525,,479.81,33.59,10.0,G,,0.083,0.009000000000000001,2007SDSS6.C...0000:,2011ApJ...738..162S,0.005,0.6946124844636687,SDSS J14357.98-002356.3,1h43m58.006s,-0d23m56.29s,
SDSS-II SN 18182,SDSS-II SN 18182,02h08m51.912s,-00d19m15.93s,0.55,,164885.875,,2351.75,164.62,2.0,G,,0.079,0.009000000000000001,2007SDSS6.C...0000:,2011ApJ...738..162S,0.023,15.5826553963097,SDSS J20851.92-001915.9,2h08m51.936s,-0d19m17.2452s,
SDSS-II SN 18188,SDSS-II SN 18188,02h30m29.124s,-00d18m20.92s,0.452,,135506.21,,1932.4,135.27,6.0,G,,0.078,0.009000000000000001,2007SDSS6.C...0000:,2011ApJ...738..162S,0.025,13.698545886831141,SDSS J23029.13-001821.0,2h30m29.208s,-0d18m20.1852s,
SDSS-II SN 18189,SDSS-II SN 18189,02h31m43.230s,-00d22m02.60s,0.237,,71050.8225,,1011.63,70.81,12.0,G,,0.073,0.008,2015NEDR....1M...1S,2011ApJ...738..162S,0.028,8.350646586836497,SDSS J23143.24-002202.7,2h31m43.121s,-0d22m03.05s,
SDSS-II SN 18201,WISEA J030914.99-003841.2,03h09m15.01s,-00d38m41.7s,0.29303,2e-05,87848.79586,5.99585,1252.3,87.66,,G,,0.187,0.021,1990MNRAS.243..692M,2016SDSSD.C...0000:,0.026,9.500593391536286,SDSS J30914.95-003841.8,3h09m15.022s,-0d38m40.15s,
SDSS-II SN 18218,SDSS-II SN 18218,23h17m34s,+00d56m,,,,,,,,VisS,,0.128,0.014,2018PASP..130f4002S,,0.028,,,23h17m32.16s,0d56m12.113s,
SDSS-II SN 18221,WISEA J230334.05-002231.2,23h03m34.045s,-00d22m31.05s,0.29394000000000003,4e-05,88121.60703500002,11.392115,1253.63,87.75,,G,,0.162,0.018000000000000002,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.02,7.327447510593775,SDSS J30334.04-002231.0,23h03m34.08s,-0d22m29.9712s,
SDSS-II SN 18224,WISEA J231241.95-001846.2,23h12m41.955s,-00d18m46.27s,0.3392,0.0002,101689.616,59.9585,1447.45,101.33,4.0,G,,0.127,0.014,2007SDSS6.C...0000:,2011ApJ...738..162S,0.012,4.976569369218294,SDSS J31241.96-001846.2,23h12m41.909s,-0d18m46.12s,
SDSS-II SN 1823,SDSS-II SN 01823,21h02m02.036s,+00d21m52.35s,0.212,,63556.01,,903.5,63.25,2.0,G,,0.229,0.025,2007SDSS6.C...0000:,2011ApJ...738..162S,0.031,8.198874245694558,SDSS J10202.08+002152.8,21h02m02.16s,0d21m52.42s,
SDSS-II SN 18242,SDSS-II SN 18242,21h05m24s,-00d39m,,,,,,,,SN,,0.199,0.022,2018PASP..130f4002S,,0.019,,SDSS J10522.18-003926.6,21h05m22.08s,-0d39m25.4628s,
SDSS-II SN 1825,SDSS-II SN 01825,21h07m16.896s,+00d21m32.29s,0.15599000000000002,0.00023,46765.531452,69.25206700000001,663.57,46.46,4.0,G,,0.309,0.034,2007SDSS6.C...0000:,2004SDSS2.C...0000:,0.045,8.643336706016928,SDSS J10716.89+002132.3,21h07m17.04s,0d21m33.854s,
SDSS-II SN 18253,WISEA J230219.59-005436.3,23h02m19.576s,-00d54m36.02s,0.28733000000000003,2e-05,86139.67881699999,4.496887,1225.32,85.77,,G,,0.15,0.017,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.195,69.7102422713126,SDSS J30220.13-005430.9,23h02m20.252s,-0d54m30.23s,
SDSS-II SN 18254,SDSS-II SN 18254,23h25m33.709s,-00d58m56.51s,0.19,,56960.575,,808.48,56.59,10.0,G,,0.114,0.013,2007SDSS6.C...0000:,2011ApJ...738..162S,0.017,3.958659234625056,SDSS J32533.70-005856.5,23h25m33.764s,-0d58m55.94s,
SDSS-II SN 18256,SDSS-II SN 18256,01h27m36s,-00d54m,,,,,,,,SN,,0.084,0.009000000000000001,2018PASP..130f4002S,,0.001,,,1h27m34.752s,-0d53m33.2952s,
SDSS-II SN 18273,WISEA J221857.54-003748.9,22h18m57.472s,-00d37m48.99s,0.3163,0.0001,94824.36775,29.97925,1349.52,94.47,4.0,G,,0.202,0.022,2007SDSS6.C...0000:,2011ApJ...738..162S,0.028,11.396871473583017,SDSS J21857.48-003748.9,22h18m57.36s,-0d37m49.42s,
SDSS-II SN 18275,WISEA J225530.35-003711.3,22h55m30.359s,-00d37m11.23s,0.47217,0.0001,141553.62430999998,31.178420000000006,2016.95,141.19,,G,,0.219,0.024,2007SDSS6.C...0000:,2016SDSSD.C...0000:,0.26,153.427213318874,SDSS J25529.61-003720.3,22h55m29.52s,-0d37m20.514s,
SDSS-II SN 18276,[CDN2013] CID 18276,23h09m16.080s,-00d27m27.22s,,,,,,,,SN,,0.096,0.011,2013ApJ...763...88C,,0.014,,SDSS J30916.13-002727.1,23h09m16.084s,-0d27m28.04s,
SDSS-II SN 18288,SDSS-II SN 18288,03h06m40s,-00d26m,,,,,,,,SN,,0.189,0.021,2018PASP..130f4002S,,0.002,,,3h06m38.616s,-0d26m04.3476s,
SDSS-II SN 18301,RCS 10201002959,23h15m53.856s,+00d49m03.00s,0.34700000000000003,0.0,104027.9975,0.0,1480.85,103.66,,G,,0.123,0.014,2005ApJS..158..161H,2005ApJS..158..161H,0.469,203.29354184800945,SDSS J31552.01+004856.0,23h15m51.997s,0d48m58.82s,
SDSS-II SN 18304,[CDN2013] CID 18304,00h08m34.077s,+00d48m15.53s,,,,,,,,SN,,0.09,0.01,2013ApJ...763...88C,,0.0,,SDSS J00834.07+004815.5,0h08m34.077s,0d48m15.53s,
SDSS-II SN 18307,SDSS-II SN 18307,01h52m52.851s,+00d50m01.87s,0.626,,187670.105,,2676.97,187.39,2.0,G,,0.069,0.008,2007SDSS6.C...0000:,2011ApJ...738..162S,0.008,6.143988926377102,SDSS J15252.82+005001.9,1h52m52.872s,0d50m01.518s,
SDSS-II SN 18312,SDSS-II SN 18312,02h31m22.463s,+00d44m24.95s,0.445,,133407.6625,,1902.42,133.17,4.0,VisS,,0.064,0.006999999999999999,2011ApJ...738..162S,2011ApJ...738..162S,0.001,0.14353790844323094,SDSS J23122.47+004424.7,2h31m22.464s,0d44m24.954s,
SDSS-II SN 18333,[CDN2013] CID 18333,01h17m49.920s,+01d07m18.52s,,,,,,,,SN,,0.087,0.01,2013ApJ...763...88C,,0.022,,SDSS J11749.93+010718.5,1h17m49.934s,1d07m19.84s,
SDSS-II SN 18339,SDSS J020729.31+010933.2,02h07m29.324s,+01d09m33.25s,0.303,,90837.1275,,1293.87,90.57,,G,,0.08199999999999999,0.009000000000000001,2007SDSS6.C...0000:,2010ApJ...713.1026D,0.008,3.184909278198524,SDSS J20729.31+010933.2,2h07m29.301s,1d09m33.62s,
SDSS-II SN 18344,SDSS-II SN 18344,02h32m35s,+01d04m,,,,,,,,SN,,0.064,0.006999999999999999,2018PASP..130f4002S,,0.0,,,2h32m33.552s,1d04m14.448s,
SDSS-II SN 1835,WISEA J205039.36+010418.5,20h50m39.375s,+01d04m18.65s,0.2716,0.01,81423.643,2997.925,1158.89,91.73,,G,,0.293,0.032,2007SDSS6.C...0000:,2011ApJ...738..162S,0.004,1.2959911240405555,SDSS J05039.38+010418.6,20h50m39.36s,1d04m18.696s,
SDSS-II SN 18351,SDSS-II SN 18351,03h13m24s,+01d07m,,,,,,,,SN,,0.23800000000000002,0.026000000000000002,2018PASP..130f4002S,,0.002,,SDSS J31322.32+010724.9,3h13m22.296s,1d07m25.788s,
SDSS-II SN 18362,SDSS-II SN 18362,00h40m32.767s,-00d10m55.52s,0.216,,64755.18,,920.2,64.42,14.0,VisS,,0.064,0.006999999999999999,2010ApJ...713.1026D,2011ApJ...738..162S,0.008,2.1317950149409284,SDSS J04032.75-001055.6,0h40m32.786s,-0d10m55.14s,
SDSS-II SN 18374,SDSS-II SN 18374,00h10m15.547s,-00d10m37.70s,0.286,,85740.655,,1219.78,85.39,10.0,VisS,,0.111,0.012,2010ApJ...713.1026D,2011ApJ...738..162S,0.009000000000000001,2.9186046643151937,SDSS J01015.69-001038.4,0h10m15.566s,-0d10m37.3s,
SDSS-II SN 18380,SDSS-II SN 18380,01h10m54s,+00d17m,,,,,,,,SN,,0.07,0.008,2018PASP..130f4002S,,0.001,,SDSS J11052.24+001631.5,1h10m52.2s,0d16m31.282s,
SDSS-II SN 18389,SDSS-II SN 18389,02h16m36.029s,+00d13m46.85s,0.341,,102229.2425,,1456.77,101.97,8.0,G,,0.08,0.009000000000000001,2007SDSS6.C...0000:,2011ApJ...738..162S,0.02,8.397164430142901,SDSS J21636.02+001346.8,2h16m35.958s,0d13m46.33s,
SDSS-II SN 18430,SDSS J012925.73+000521.4,01h29m25.734s,+00d05m21.42s,0.38982,8e-05,116865.412142,24.283193,1665.16,116.56,,G,,0.091,0.01,2016SDSSD.C...0000:,2016SDSSD.C...0000:,0.021,9.948720777860537,SDSS J12925.73+000521.5,1h29m25.789s,0d05m22.33s,
SDSS-II SN 18450,SDSS-II SN 18450,02h26m04.934s,-00d43m39.58s,0.242,,72549.785,,1032.95,72.31,2.0,VisS,,0.084,0.009000000000000001,2011ApJ...738..162S,2011ApJ...738..162S,0.003,0.7544996932438569,,2h26m04.944s,-0d43m39.576s,
