,Name,Disc. Date,Band,R.A.,Dec.,Total Epochs,Epochs Pre-SN,Epochs Post-SN,First Epoch,Last Epoch,Next Epoch,File
1637,PSc090191,2010-10-08,FUV,8h41m34.61s,43d37m18.26s,7,7,0,1328,-927,nan,PSc090191-FUV.fits.gz
1638,PSc090191,2010-10-08,NUV,8h41m34.61s,43d37m18.26s,8,8,0,1378,-927,nan,PSc090191-NUV.fits.gz
1639,PSc090196,2010-10-06,FUV,2h19m24.164s,-4d35m03.99s,22,22,0,2172,-1057,nan,PSc090196-FUV.fits.gz
1640,PSc090196,2010-10-06,NUV,2h19m24.164s,-4d35m03.99s,66,30,36,2172,64,22,PSc090196-NUV.fits.gz
1641,PSc090227,2010-10-08,FUV,8h35m17.508s,44d24m23.58s,7,7,0,1328,-927,nan,PSc090227-FUV.fits.gz
1642,PSc090227,2010-10-08,NUV,8h35m17.508s,44d24m23.58s,9,9,0,1378,-266,nan,PSc090227-NUV.fits.gz
1643,PSc090256,2010-09-27,FUV,23h31m41.265s,0d20m21s,181,181,0,2540,-695,nan,PSc090256-FUV.fits.gz
1644,PSc090256,2010-09-27,NUV,23h31m41.265s,0d20m21s,202,202,0,2540,-336,nan,PSc090256-NUV.fits.gz
1645,PSc090275,2010-10-13,FUV,3h36m17.301s,-28d03m05.44s,39,39,0,1766,-669,nan,PSc090275-FUV.fits.gz
1646,PSc090275,2010-10-13,NUV,3h36m17.301s,-28d03m05.44s,69,59,10,1766,56,39,PSc090275-NUV.fits.gz
1647,PSc090746,2010-11-01,FUV,8h38m52.218s,43d51m08.99s,7,7,0,1352,-951,nan,PSc090746-FUV.fits.gz
1648,PSc090746,2010-11-01,NUV,8h38m52.218s,43d51m08.99s,8,8,0,1402,-951,nan,PSc090746-NUV.fits.gz
1649,PSc090966,2010-10-13,FUV,22h12m56.579s,1d01m50.48s,14,14,0,2257,-747,nan,PSc090966-FUV.fits.gz
1650,PSc090966,2010-10-13,NUV,22h12m56.579s,1d01m50.48s,51,50,1,2257,303,303,PSc090966-NUV.fits.gz
1651,PSc091739,2010-10-13,FUV,2h27m58.329s,-4d01m29.39s,11,11,0,2527,-690,nan,PSc091739-FUV.fits.gz
1652,PSc091739,2010-10-13,NUV,2h27m58.329s,-4d01m29.39s,38,28,10,2541,30,13,PSc091739-NUV.fits.gz
1653,PSc091748,2010-10-31,FUV,3h28m29.494s,-26d49m42.58s,31,31,0,1785,-687,nan,PSc091748-FUV.fits.gz
1654,PSc091748,2010-10-31,NUV,3h28m29.494s,-26d49m42.58s,61,51,10,1785,38,21,PSc091748-NUV.fits.gz
1655,PSc091755,2010-10-29,FUV,3h29m45.74s,-26d34m55.63s,3,3,0,1473,-1076,nan,PSc091755-FUV.fits.gz
1656,PSc091755,2010-10-29,NUV,3h29m45.74s,-26d34m55.63s,3,3,0,1473,-1076,nan,PSc091755-NUV.fits.gz
1657,PSc091869,2010-10-24,FUV,23h27m37.793s,-1d45m44.83s,6,6,0,2563,-784,nan,PSc091869-FUV.fits.gz
1658,PSc091869,2010-10-24,NUV,23h27m37.793s,-1d45m44.83s,11,11,0,2563,-364,nan,PSc091869-NUV.fits.gz
1659,PSc100083,2010-11-03,FUV,22h15m24.128s,-0d52m01.12s,7,7,0,1500,-770,nan,PSc100083-FUV.fits.gz
1660,PSc100083,2010-11-03,NUV,22h15m24.128s,-0d52m01.12s,43,43,0,1500,-35,nan,PSc100083-NUV.fits.gz
1661,PSc100101,2010-11-02,FUV,8h48m33.834s,43d59m06.9s,7,7,0,1353,-952,nan,PSc100101-FUV.fits.gz
1662,PSc100101,2010-11-02,NUV,8h48m33.834s,43d59m06.9s,8,8,0,1399,-952,nan,PSc100101-NUV.fits.gz
1663,PSc100102,2010-11-03,FUV,8h40m04.552s,44d01m57.36s,7,7,0,1354,-953,nan,PSc100102-FUV.fits.gz
1664,PSc100102,2010-11-03,NUV,8h40m04.552s,44d01m57.36s,8,8,0,1404,-953,nan,PSc100102-NUV.fits.gz
1665,PSc100121,2010-10-29,FUV,23h24m04.522s,-0d05m14.66s,8,8,0,2621,-744,nan,PSc100121-FUV.fits.gz
1666,PSc100121,2010-10-29,NUV,23h24m04.522s,-0d05m14.66s,14,14,0,2621,-367,nan,PSc100121-NUV.fits.gz
1667,PSc100142,2010-11-02,FUV,23h32m12.561s,0d28m58.33s,125,125,0,2576,-731,nan,PSc100142-FUV.fits.gz
1668,PSc100142,2010-11-02,NUV,23h32m12.561s,0d28m58.33s,130,130,0,2576,-731,nan,PSc100142-NUV.fits.gz
1669,PSc100163,2010-11-10,FUV,2h21m46.162s,-5d09m05.76s,65,65,0,2207,-718,nan,PSc100163-FUV.fits.gz
1670,PSc100163,2010-11-10,NUV,2h21m46.162s,-5d09m05.76s,93,91,2,2207,2,1,PSc100163-NUV.fits.gz
1671,PSc100164,2010-10-29,FUV,2h21m28.917s,-5d01m34.02s,65,65,0,2195,-706,nan,PSc100164-FUV.fits.gz
1672,PSc100164,2010-10-29,NUV,2h21m28.917s,-5d01m34.02s,93,84,9,2195,14,1,PSc100164-NUV.fits.gz
1673,PSc100206,2010-11-07,FUV,3h30m04.362s,-28d15m24.09s,27,27,0,2530,-694,nan,PSc100206-FUV.fits.gz
1674,PSc100206,2010-11-07,NUV,3h30m04.362s,-28d15m24.09s,55,46,9,2530,31,13,PSc100206-NUV.fits.gz
1675,PSc100358,2010-11-07,FUV,23h29m46.67s,0d35m25.82s,12,12,0,2630,-799,nan,PSc100358-FUV.fits.gz
1676,PSc100358,2010-11-07,NUV,23h29m46.67s,0d35m25.82s,19,19,0,2630,-377,nan,PSc100358-NUV.fits.gz
1677,PSc100382,2010-11-01,FUV,8h42m02.297s,42d52m14.88s,2,2,0,1352,-1009,nan,PSc100382-FUV.fits.gz
1678,PSc100382,2010-11-01,NUV,8h42m02.297s,42d52m14.88s,3,3,0,1402,-1009,nan,PSc100382-NUV.fits.gz
1679,PSc100405,2010-11-24,FUV,3h34m30.852s,-27d19m14.09s,26,26,0,2543,-711,nan,PSc100405-FUV.fits.gz
1680,PSc100405,2010-11-24,NUV,3h34m30.852s,-27d19m14.09s,63,55,8,2543,14,1,PSc100405-NUV.fits.gz
1681,PSc100417,2010-11-09,FUV,8h36m41.291s,44d41m51.59s,6,6,0,2488,-959,nan,PSc100417-FUV.fits.gz
1682,PSc100417,2010-11-09,NUV,8h36m41.291s,44d41m51.59s,7,7,0,2488,-298,nan,PSc100417-NUV.fits.gz
1683,PSc110014,2010-11-07,FUV,22h18m27.834s,-0d09m45.94s,5,5,0,808,-774,nan,PSc110014-FUV.fits.gz
1684,PSc110014,2010-11-07,NUV,22h18m27.834s,-0d09m45.94s,39,38,1,808,339,340,PSc110014-NUV.fits.gz
1685,PSc110022,2010-11-30,FUV,8h38m44.162s,44d39m16s,7,7,0,2509,-980,nan,PSc110022-FUV.fits.gz
1686,PSc110022,2010-11-30,NUV,8h38m44.162s,44d39m16s,8,8,0,2509,-319,nan,PSc110022-NUV.fits.gz
1687,PSc110033,2010-12-06,FUV,2h19m36.752s,-3d31m45.28s,35,35,0,2571,-744,nan,PSc110033-FUV.fits.gz
1688,PSc110033,2010-12-06,NUV,2h19m36.752s,-3d31m45.28s,58,58,0,2571,-23,nan,PSc110033-NUV.fits.gz
1689,PSc110425,2010-12-16,FUV,8h48m02.754s,44d26m57.43s,8,8,0,1397,-995,nan,PSc110425-FUV.fits.gz
1690,PSc110425,2010-12-16,NUV,8h48m02.754s,44d26m57.43s,9,9,0,1443,-995,nan,PSc110425-NUV.fits.gz
1691,PSc110426,2010-12-16,FUV,8h40m03.15s,44d53m39.61s,7,7,0,2525,-996,nan,PSc110426-FUV.fits.gz
1692,PSc110426,2010-12-16,NUV,8h40m03.15s,44d53m39.61s,8,8,0,2525,-335,nan,PSc110426-NUV.fits.gz
1693,PSc110429,2010-11-30,FUV,8h42m53.22s,44d37m34.25s,8,8,0,2509,-980,nan,PSc110429-FUV.fits.gz
1694,PSc110429,2010-11-30,NUV,8h42m53.22s,44d37m34.25s,9,9,0,2509,-980,nan,PSc110429-NUV.fits.gz
1695,PSc110431,2010-12-16,FUV,8h45m25.506s,44d03m36.99s,10,10,0,2525,-996,nan,PSc110431-FUV.fits.gz
1696,PSc110431,2010-12-16,NUV,8h45m25.506s,44d03m36.99s,11,11,0,2525,-996,nan,PSc110431-NUV.fits.gz
1697,PSc110464,2010-11-30,FUV,8h47m03.813s,44d16m52.19s,14,14,0,2509,-979,nan,PSc110464-FUV.fits.gz
1698,PSc110464,2010-11-30,NUV,8h47m03.813s,44d16m52.19s,16,16,0,2509,-979,nan,PSc110464-NUV.fits.gz
1699,PSc110476,2010-12-15,FUV,10h05m18.648s,2d04m58.9s,16,16,0,1775,-995,nan,PSc110476-FUV.fits.gz
1700,PSc110476,2010-12-15,NUV,10h05m18.648s,2d04m58.9s,38,28,10,2102,96,48,PSc110476-NUV.fits.gz
1701,PSc110478,2010-12-16,FUV,3h34m19.273s,-27d34m08.05s,76,76,0,2593,-733,nan,PSc110478-FUV.fits.gz
1702,PSc110478,2010-12-16,NUV,3h34m19.273s,-27d34m08.05s,195,195,0,2593,-7,nan,PSc110478-NUV.fits.gz
1703,PSc110567,2010-12-16,FUV,3h30m51.155s,-26d27m35.94s,34,34,0,1831,-733,nan,PSc110567-FUV.fits.gz
1704,PSc110567,2010-12-16,NUV,3h30m51.155s,-26d27m35.94s,62,62,0,1831,-7,nan,PSc110567-NUV.fits.gz
1705,PSc110647,2010-12-15,FUV,3h36m40.277s,-27d03m56.83s,26,26,0,2564,-732,nan,PSc110647-FUV.fits.gz
1706,PSc110647,2010-12-15,NUV,3h36m40.277s,-27d03m56.83s,62,62,0,2564,-6,nan,PSc110647-NUV.fits.gz
1707,PSc110725,2009-12-27,FUV,8h41m03.877s,44d29m11.67s,7,7,0,2171,-642,nan,PSc110725-FUV.fits.gz
1708,PSc110725,2009-12-27,NUV,8h41m03.877s,44d29m11.67s,8,7,1,2171,18,19,PSc110725-NUV.fits.gz
1709,PSc110726,2010-12-18,FUV,8h43m01.515s,44d29m45.06s,9,9,0,2527,-998,nan,PSc110726-FUV.fits.gz
1710,PSc110726,2010-12-18,NUV,8h43m01.515s,44d29m45.06s,10,10,0,2527,-998,nan,PSc110726-NUV.fits.gz
1711,PSc110734,2010-12-31,FUV,8h44m16.542s,45d20m39.13s,8,8,0,2540,-1011,nan,PSc110734-FUV.fits.gz
1712,PSc110734,2010-12-31,NUV,8h44m16.542s,45d20m39.13s,8,8,0,2540,-1011,nan,PSc110734-NUV.fits.gz
1713,PSc120039,2010-12-30,FUV,9h56m26.084s,1d32m06.38s,17,17,0,1790,-1009,nan,PSc120039-FUV.fits.gz
1714,PSc120039,2010-12-30,NUV,9h56m26.084s,1d32m06.38s,38,29,9,2117,48,33,PSc120039-NUV.fits.gz
1715,PSc120111,2010-12-30,FUV,10h00m53.74s,2d31m18.9s,136,136,0,2514,-1009,nan,PSc120111-FUV.fits.gz
1716,PSc120111,2010-12-30,NUV,10h00m53.74s,2d31m18.9s,176,166,10,2514,48,33,PSc120111-NUV.fits.gz
1717,PSc120223,2011-01-02,FUV,9h59m02.791s,3d07m38.38s,21,21,0,1793,-1013,nan,PSc120223-FUV.fits.gz
1718,PSc120223,2011-01-02,NUV,9h59m02.791s,3d07m38.38s,42,33,9,1793,45,29,PSc120223-NUV.fits.gz
1719,PSc120313,2010-12-30,FUV,10h03m30.71s,2d52m04.85s,16,16,0,1766,-1009,nan,PSc120313-FUV.fits.gz
1720,PSc120313,2010-12-30,NUV,10h03m30.71s,2d52m04.85s,38,27,11,1766,391,32,PSc120313-NUV.fits.gz
1721,PSc120458,2011-01-09,FUV,9h58m06.695s,1d55m49.38s,64,64,0,2524,-1019,nan,PSc120458-FUV.fits.gz
1722,PSc120458,2011-01-09,NUV,9h58m06.695s,1d55m49.38s,96,86,10,2524,59,23,PSc120458-NUV.fits.gz
1723,PSc120553,2011-01-22,FUV,8h43m49.125s,44d08m03.13s,12,12,0,2562,-1033,nan,PSc120553-FUV.fits.gz
1724,PSc120553,2011-01-22,NUV,8h43m49.125s,44d08m03.13s,13,13,0,2562,-1033,nan,PSc120553-NUV.fits.gz
1725,PSc120554,2011-01-15,FUV,8h42m58.966s,44d09m16.72s,7,7,0,2555,-1026,nan,PSc120554-FUV.fits.gz
1726,PSc120554,2011-01-15,NUV,8h42m58.966s,44d09m16.72s,8,8,0,2555,-1026,nan,PSc120554-NUV.fits.gz
1727,PSc120655,2011-01-06,FUV,8h41m43.941s,43d54m58.6s,7,7,0,1418,-1017,nan,PSc120655-FUV.fits.gz
1728,PSc120655,2011-01-06,NUV,8h41m43.941s,43d54m58.6s,8,8,0,1468,-1017,nan,PSc120655-NUV.fits.gz
1729,PSc120700,2011-01-05,FUV,8h36m43.258s,44d24m14.51s,7,7,0,2545,-1016,nan,PSc120700-FUV.fits.gz
1730,PSc120700,2011-01-05,NUV,8h36m43.258s,44d24m14.51s,8,8,0,2545,-355,nan,PSc120700-NUV.fits.gz
1731,PSc120706,2011-01-15,FUV,9h58m43.172s,2d25m59.47s,136,136,0,2530,-1025,nan,PSc120706-FUV.fits.gz
1732,PSc120706,2011-01-15,NUV,9h58m43.172s,2d25m59.47s,180,169,11,2530,53,17,PSc120706-NUV.fits.gz
1733,PSc120713,2011-01-25,FUV,10h43m46.241s,58d15m34.54s,19,19,0,2556,-1801,nan,PSc120713-FUV.fits.gz
1734,PSc120713,2011-01-25,NUV,10h43m46.241s,58d15m34.54s,44,44,0,2556,-368,nan,PSc120713-NUV.fits.gz
1735,PSc120762,2011-01-15,FUV,10h45m51.402s,59d10m06.39s,14,14,0,2546,-1421,nan,PSc120762-FUV.fits.gz
1736,PSc120762,2011-01-15,NUV,10h45m51.402s,59d10m06.39s,28,28,0,2546,-1421,nan,PSc120762-NUV.fits.gz
1737,PSc130037,2011-01-25,FUV,2h29m12.223s,-4d43m57.29s,2,2,0,1527,-794,nan,PSc130037-FUV.fits.gz
1738,PSc130037,2011-01-25,NUV,2h29m12.223s,-4d43m57.29s,25,25,0,1527,-64,nan,PSc130037-NUV.fits.gz
1739,PSc130145,2011-01-15,FUV,9h59m49.558s,3d28m44.09s,19,19,0,1806,-1026,nan,PSc130145-FUV.fits.gz
1740,PSc130145,2011-01-15,NUV,9h59m49.558s,3d28m44.09s,37,29,8,1806,32,16,PSc130145-NUV.fits.gz
1741,PSc130283,2009-11-25,FUV,10h48m26.807s,59d29m43.58s,11,11,0,2130,-1373,nan,PSc130283-FUV.fits.gz
1742,PSc130283,2009-11-25,NUV,10h48m26.807s,59d29m43.58s,24,24,0,2130,-1373,nan,PSc130283-NUV.fits.gz
1743,PSc130373,2011-02-04,FUV,14h18m20.292s,53d38m39.14s,4,4,0,640,-630,nan,PSc130373-FUV.fits.gz
1744,PSc130373,2011-02-04,NUV,14h18m20.292s,53d38m39.14s,18,16,2,640,38,37,PSc130373-NUV.fits.gz
1745,PSc130391,2011-02-02,FUV,14h11m41.445s,54d13m17.56s,4,4,0,638,-628,nan,PSc130391-FUV.fits.gz
1746,PSc130391,2011-02-02,NUV,14h11m41.445s,54d13m17.56s,18,17,1,638,40,41,PSc130391-NUV.fits.gz
1747,PSc130527,2009-12-21,FUV,9h54m54.757s,1d36m21.43s,3,3,0,706,-692,nan,PSc130527-FUV.fits.gz
1748,PSc130527,2009-12-21,NUV,9h54m54.757s,1d36m21.43s,3,3,0,706,-692,nan,PSc130527-NUV.fits.gz
1749,PSc130610,2011-01-22,FUV,8h47m32.47s,44d55m02.04s,9,9,0,1434,-1032,nan,PSc130610-FUV.fits.gz
1750,PSc130610,2011-01-22,NUV,8h47m32.47s,44d55m02.04s,10,10,0,1480,-1032,nan,PSc130610-NUV.fits.gz
1751,PSc130621,2011-01-27,FUV,8h42m07.873s,45d15m28.45s,6,6,0,2567,-1038,nan,PSc130621-FUV.fits.gz
1752,PSc130621,2011-01-27,NUV,8h42m07.873s,45d15m28.45s,6,6,0,2567,-1038,nan,PSc130621-NUV.fits.gz
1753,PSc130650,2011-01-24,FUV,10h46m44.056s,57d42m50.81s,10,10,0,2158,-1835,nan,PSc130650-FUV.fits.gz
1754,PSc130650,2011-01-24,NUV,10h46m44.056s,57d42m50.81s,23,23,0,2198,-1835,nan,PSc130650-NUV.fits.gz
1755,PSc130651,2011-01-29,FUV,10h48m42.927s,57d26m36.42s,26,26,0,2163,-992,nan,PSc130651-FUV.fits.gz
1756,PSc130651,2011-01-29,NUV,10h48m42.927s,57d26m36.42s,39,39,0,2203,-992,nan,PSc130651-NUV.fits.gz
1757,PSc130667,2011-01-29,FUV,10h47m13.114s,57d55m28.34s,10,10,0,2163,-1840,nan,PSc130667-FUV.fits.gz
1758,PSc130667,2011-01-29,NUV,10h47m13.114s,57d55m28.34s,24,24,0,2203,-372,nan,PSc130667-NUV.fits.gz
1759,PSc130684,2011-01-29,FUV,10h40m00.965s,58d37m26.4s,11,11,0,2560,-1805,nan,PSc130684-FUV.fits.gz
1760,PSc130684,2011-01-29,NUV,10h40m00.965s,58d37m26.4s,25,25,0,2560,-372,nan,PSc130684-NUV.fits.gz
1761,PSc130733,2011-02-02,FUV,12h21m41.758s,45d49m23.37s,2,2,0,2504,-1799,nan,PSc130733-FUV.fits.gz
1762,PSc130733,2011-02-02,NUV,12h21m41.758s,45d49m23.37s,3,3,0,2504,-1799,nan,PSc130733-NUV.fits.gz
1763,PSc130798,2011-02-02,FUV,12h12m14.638s,47d14m39.26s,9,9,0,1084,-989,nan,PSc130798-FUV.fits.gz
1764,PSc130798,2011-02-02,NUV,12h12m14.638s,47d14m39.26s,9,9,0,1084,-989,nan,PSc130798-NUV.fits.gz
1765,PSc130880,2011-01-06,FUV,12h26m00.764s,47d57m28.82s,1,1,0,2134,-2134,nan,PSc130880-FUV.fits.gz
1766,PSc130880,2011-01-06,NUV,12h26m00.764s,47d57m28.82s,2,2,0,2134,-2079,nan,PSc130880-NUV.fits.gz
1767,PSc130997,2011-02-04,FUV,12h26m59.513s,47d39m58.08s,12,12,0,2163,-991,nan,PSc130997-FUV.fits.gz
1768,PSc130997,2011-02-04,NUV,12h26m59.513s,47d39m58.08s,15,15,0,2163,-991,nan,PSc130997-NUV.fits.gz
1769,PSc131031,2011-02-10,FUV,14h09m41.539s,53d20m58.92s,5,5,0,646,-636,nan,PSc131031-FUV.fits.gz
1770,PSc131031,2011-02-10,NUV,14h09m41.539s,53d20m58.92s,19,17,2,646,32,31,PSc131031-NUV.fits.gz
1771,PSc131033,2011-02-04,FUV,12h20m02.226s,47d09m05.03s,9,9,0,1079,-647,nan,PSc131033-FUV.fits.gz
1772,PSc131033,2011-02-04,NUV,12h20m02.226s,47d09m05.03s,12,12,0,2148,-647,nan,PSc131033-NUV.fits.gz
1773,PSc131086,2011-02-04,FUV,10h45m44.993s,57d13m14.77s,16,16,0,1848,-998,nan,PSc131086-FUV.fits.gz
1774,PSc131086,2011-02-04,NUV,10h45m44.993s,57d13m14.77s,16,16,0,1848,-998,nan,PSc131086-NUV.fits.gz
1775,PSc131091,2011-02-21,FUV,8h49m23.872s,43d45m36.31s,2,2,0,1464,-1112,nan,PSc131091-FUV.fits.gz
1776,PSc131091,2011-02-21,NUV,8h49m23.872s,43d45m36.31s,3,3,0,1510,-1112,nan,PSc131091-NUV.fits.gz
1777,PSc140092,2011-03-09,FUV,10h52m35.496s,56d46m43.24s,41,41,0,2547,-1031,nan,PSc140092-FUV.fits.gz
1778,PSc140092,2011-03-09,NUV,10h52m35.496s,56d46m43.24s,80,80,0,2593,-1031,nan,PSc140092-NUV.fits.gz
1779,PSc140112,2011-03-09,FUV,9h57m51.728s,1d27m29.13s,21,21,0,1859,-1078,nan,PSc140112-FUV.fits.gz
1780,PSc140112,2011-03-09,NUV,9h57m51.728s,1d27m29.13s,42,42,0,2186,-20,nan,PSc140112-NUV.fits.gz
1781,PSc140122,2011-03-10,FUV,12h17m03.626s,46d18m41.82s,11,11,0,2540,-1025,nan,PSc140122-FUV.fits.gz
1782,PSc140122,2011-03-10,NUV,12h17m03.626s,46d18m41.82s,11,11,0,2540,-1025,nan,PSc140122-NUV.fits.gz
1783,PSc140124,2011-02-21,FUV,12h22m51.336s,46d17m26.08s,12,12,0,2523,-1008,nan,PSc140124-FUV.fits.gz
1784,PSc140124,2011-02-21,NUV,12h22m51.336s,46d17m26.08s,14,14,0,2523,-1008,nan,PSc140124-NUV.fits.gz
1785,PSc140164,2011-03-09,FUV,10h05m33.961s,2d01m20.13s,16,16,0,1859,-1079,nan,PSc140164-FUV.fits.gz
1786,PSc140164,2011-03-09,NUV,10h05m33.961s,2d01m20.13s,38,37,1,2186,12,13,PSc140164-NUV.fits.gz
1787,PSc140177,2011-02-10,FUV,10h58m24.605s,57d54m57.06s,25,25,0,2174,-1004,nan,PSc140177-FUV.fits.gz
1788,PSc140177,2011-02-10,NUV,10h58m24.605s,57d54m57.06s,44,44,0,2215,-1004,nan,PSc140177-NUV.fits.gz
1789,PSc140210,2011-03-09,FUV,14h15m04.186s,53d27m17.28s,4,4,0,673,-663,nan,PSc140210-FUV.fits.gz
1790,PSc140210,2011-03-09,NUV,14h15m04.186s,53d27m17.28s,18,16,2,673,5,4,PSc140210-NUV.fits.gz
1791,PSc140214,2011-03-09,FUV,14h14m13.815s,53d42m06.94s,4,4,0,673,-663,nan,PSc140214-FUV.fits.gz
1792,PSc140214,2011-03-09,NUV,14h14m13.815s,53d42m06.94s,18,16,2,673,5,4,PSc140214-NUV.fits.gz
1793,PSc140221,2011-03-09,FUV,10h43m40.998s,58d26m34.26s,11,11,0,2599,-1844,nan,PSc140221-FUV.fits.gz
1794,PSc140221,2011-03-09,NUV,10h43m40.998s,58d26m34.26s,25,25,0,2599,-411,nan,PSc140221-NUV.fits.gz
1795,PSc140229,2011-03-12,FUV,12h26m44.345s,47d23m28.88s,13,13,0,2199,-1027,nan,PSc140229-FUV.fits.gz
1796,PSc140229,2011-03-12,NUV,12h26m44.345s,47d23m28.88s,17,16,1,2199,88,88,PSc140229-NUV.fits.gz
1797,PSc140234,2011-03-09,FUV,14h08m46.699s,53d49m25.19s,4,4,0,673,-663,nan,PSc140234-FUV.fits.gz
1798,PSc140234,2011-03-09,NUV,14h08m46.699s,53d49m25.19s,18,16,2,673,5,4,PSc140234-NUV.fits.gz
1799,PSc140240,2011-03-13,FUV,8h44m35.734s,44d52m24.67s,8,8,0,2612,-1083,nan,PSc140240-FUV.fits.gz
1800,PSc140240,2011-03-13,NUV,8h44m35.734s,44d52m24.67s,9,9,0,2612,-1083,nan,PSc140240-NUV.fits.gz
1801,PSc140276,2010-03-09,FUV,12h24m28.13s,47d55m58.31s,10,10,0,1831,-659,nan,PSc140276-FUV.fits.gz
1802,PSc140276,2010-03-09,NUV,12h24m28.13s,47d55m58.31s,11,11,0,1831,-659,nan,PSc140276-NUV.fits.gz
1803,PSc140286,2011-03-12,FUV,8h44m33.84s,45d24m06.88s,9,9,0,2611,-1082,nan,PSc140286-FUV.fits.gz
1804,PSc140286,2011-03-12,NUV,8h44m33.84s,45d24m06.88s,9,9,0,2611,-1082,nan,PSc140286-NUV.fits.gz
1805,PSc140320,2011-03-12,FUV,10h38m40.896s,57d22m26.32s,13,13,0,2205,-1087,nan,PSc140320-FUV.fits.gz
1806,PSc140320,2011-03-12,NUV,10h38m40.896s,57d22m26.32s,27,27,0,2246,-1087,nan,PSc140320-NUV.fits.gz
1807,PSc140325,2011-03-13,FUV,10h46m32.696s,57d34m07.23s,10,10,0,2206,-1883,nan,PSc140325-FUV.fits.gz
1808,PSc140361,2011-03-13,FUV,12h26m07.027s,47d31m27.93s,11,11,0,2200,-1028,nan,PSc140361-FUV.fits.gz
1809,PSc140361,2011-03-13,NUV,12h26m07.027s,47d31m27.93s,11,11,0,2200,-1028,nan,PSc140361-NUV.fits.gz
1810,PSc140382,2011-03-25,FUV,8h43m50.226s,43d39m19.61s,9,9,0,1496,-1095,nan,PSc140382-FUV.fits.gz
1811,PSc140382,2011-03-25,NUV,8h43m50.226s,43d39m19.61s,10,10,0,1546,-1095,nan,PSc140382-NUV.fits.gz
1812,PSc140384,2011-03-25,FUV,10h02m35.981s,1d39m27.21s,60,60,0,2599,-1095,nan,PSc140384-FUV.fits.gz
1813,PSc140384,2011-03-25,NUV,10h02m35.981s,1d39m27.21s,97,97,0,2599,-3,nan,PSc140384-NUV.fits.gz
1814,PSc140396,2011-03-25,FUV,10h49m04.967s,58d12m04.17s,29,29,0,2617,-1860,nan,PSc140396-FUV.fits.gz
1815,PSc140396,2011-03-25,NUV,10h49m04.967s,58d12m04.17s,53,53,0,2617,-427,nan,PSc140396-NUV.fits.gz
1816,PSc150009,2011-03-26,FUV,8h39m34.012s,43d45m00.59s,7,7,0,1497,-1096,nan,PSc150009-FUV.fits.gz
1817,PSc150009,2011-03-26,NUV,8h39m34.012s,43d45m00.59s,8,8,0,1547,-1096,nan,PSc150009-NUV.fits.gz
1818,PSc150019,2011-03-25,FUV,10h04m22.924s,1d32m49s,6,6,0,2556,-1151,nan,PSc150019-FUV.fits.gz
1819,PSc150019,2011-03-25,NUV,10h04m22.924s,1d32m49s,7,7,0,2556,-1151,nan,PSc150019-NUV.fits.gz
1820,PSc150053,2011-03-25,FUV,10h54m02.803s,58d55m56.58s,35,35,0,2617,-774,nan,PSc150053-FUV.fits.gz
1821,PSc150053,2011-03-25,NUV,10h54m02.803s,58d55m56.58s,63,63,0,2617,-16,nan,PSc150053-NUV.fits.gz
1822,PSc150059,2011-03-25,FUV,10h44m48.558s,59d06m49.44s,14,14,0,2615,-1490,nan,PSc150059-FUV.fits.gz
1823,PSc150059,2011-03-25,NUV,10h44m48.558s,59d06m49.44s,28,28,0,2615,-1490,nan,PSc150059-NUV.fits.gz
1824,PSc150132,2011-04-11,FUV,12h23m14.075s,46d42m26s,9,9,0,2229,-1057,nan,PSc150132-FUV.fits.gz
1825,PSc150132,2011-04-11,NUV,12h23m14.075s,46d42m26s,10,10,0,2229,-1057,nan,PSc150132-NUV.fits.gz
1826,PSc150145,2009-05-01,FUV,12h28m21.218s,47d17m18.8s,4,4,0,1519,-787,nan,PSc150145-FUV.fits.gz
1827,PSc150145,2009-05-01,NUV,12h28m21.218s,47d17m18.8s,8,7,1,1519,768,768,PSc150145-NUV.fits.gz
1828,PSc150170,2011-04-11,FUV,10h43m40.866s,58d24m36.51s,11,11,0,2632,-1877,nan,PSc150170-FUV.fits.gz
1829,PSc150170,2011-04-11,NUV,10h43m40.866s,58d24m36.51s,25,25,0,2632,-444,nan,PSc150170-NUV.fits.gz
1830,PSc150181,2011-04-02,FUV,10h47m46.958s,59d05m16.36s,23,23,0,2625,-2525,nan,PSc150181-FUV.fits.gz
1831,PSc150181,2011-04-02,NUV,10h47m46.958s,59d05m16.36s,50,50,0,2625,-24,nan,PSc150181-NUV.fits.gz
1832,PSc150185,2011-03-30,FUV,12h23m20.143s,46d14m11.85s,11,11,0,2217,-1045,nan,PSc150185-FUV.fits.gz
1833,PSc150185,2011-03-30,NUV,12h23m20.143s,46d14m11.85s,13,13,0,2217,-1045,nan,PSc150185-NUV.fits.gz
1834,PSc150186,2011-03-31,FUV,12h25m18.697s,46d07m24.43s,3,3,0,2218,-1486,nan,PSc150186-FUV.fits.gz
1835,PSc150186,2011-03-31,NUV,12h25m18.697s,46d07m24.43s,4,4,0,2218,-1486,nan,PSc150186-NUV.fits.gz
1836,PSc150196,2011-03-25,FUV,12h23m07.977s,48d15m41.3s,10,10,0,1487,-1040,nan,PSc150196-FUV.fits.gz
1837,PSc150196,2011-03-25,NUV,12h23m07.977s,48d15m41.3s,10,10,0,1487,-1040,nan,PSc150196-NUV.fits.gz
